ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Radiation,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot,Hunt_number,Morning duration,Day duration,Evening duration,Night duration,Duration 24h ,Morning duration,Day duration,Evening duration,Night duration,Intensity 24h
WDF105,21/11/2011,WDF10540868,1,0,1,0,0,0.253806628,0.619514735,26.3,24.24,0,1294.793,yes,yes,yes,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM115,21/11/2011,WDM11540868,1,0,1,0,0,0.253806628,0.619514735,26.3,24.24,0,1294.793,no,no,no,no,0,2,195,0,140,0,335,49.62051,0,33.38571,0,41.50311
WDF96,05/01/2013,WDF9641279,1,0,1,0,0,1.711544577,2.6758333,26.29,25.47,0,23.75007,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,05/01/2013,WDM11241279,1,1,1,0,0,1.711544577,2.6758333,26.29,25.47,0,23.75007,yes,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDM119,24/11/2013,WDM11941602,0,0,0,0,0,3.192744976,4.227804786,26.29,27.81,2.54,18.98911,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM119,18/03/2014,WDM11941716,0,0,1,0,0,9.464566078,10.69911377,26.29,26.12,0,24.18587,no,no,no,no,0,1,0,0,150,0,150,0,0,19.78,0,19.78
WDM135,15/07/2016,WDM13542566,1,0,1,1,1,7.228554334,6.046914066,26.29,25.5,0,14.72293,no,no,no,no,35,3,345,0,165,0,510,37.89565,0,25.47879,0,21.12481333
WDM136,15/07/2016,WDM13642566,1,1,0,1,1,7.228554334,6.046914066,26.29,25.5,0,14.72293,no,no,no,no,215,3,95,200,0,215,510,18.96842,9.355,0,40.67907,23.00083
WDF96,19/01/2013,WDF9641293,1,0,0,0,0,3.796787729,2.813546659,26.28,25.62,0,25.91912,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,19/01/2013,WDM11241293,1,0,0,0,0,3.796787729,2.813546659,26.28,25.62,0,25.91912,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDF120,10/12/2014,WDF12041983,0,0,1,1,0,6.238129402,7.481643038,26.27,25.77,0,19.46121,no,no,no,no,0,2,0,0,160,185,345,0,0,31.1125,49.88108,40.49679
WDF123,10/12/2014,WDF12341983,1,0,1,0,0,6.238129402,7.481643038,26.27,25.77,0,19.46121,no,no,no,no,0,2,230,0,150,135,515,65.38696,0,22.98667,43.21481,65.79422
WDF126,10/12/2014,WDF12641983,0,1,0,1,0,6.238129402,7.481643038,26.27,25.77,0,19.46121,yes,yes,no,yes,0,2,0,80,0,0,80,0,22.5375,0,0,11.26875
WDM130,10/12/2014,WDM13041983,1,0,1,1,1,6.238129402,7.481643038,26.27,25.77,0,19.46121,no,no,no,no,135,3,225,0,200,0,425,42.44444,0,53.01,0,31.81814667
WDM133,23/10/2015,WDM13342300,0,0,1,0,1,7.664537772,6.207147103,26.27,30.07,4.572,13.46552,no,no,no,no,350,1,0,0,130,0,130,0,0,57.49231,0,57.49231
WDM135,13/12/2016,WDM13542717,1,0,1,0,0,11.08810163,10.78116759,26.27,28.17,3.556,18.09154,no,no,no,no,0,2,140,0,160,135,435,31.22143,0,45.975,65.59259,71.39451
WDM136,13/12/2016,WDM13642717,0,0,0,1,1,11.08810163,10.78116759,26.27,28.17,3.556,18.09154,no,no,no,no,170,1,0,0,0,170,170,0,0,0,40.33529,40.33529
WDF123,12/05/2014,WDF12341771,1,0,1,0,0,9.924616701,8.749996083,26.26,27.41,3.81,17.29257,no,no,no,no,0,2,180,0,210,0,390,59.07222,0,32.92857,0,46.000395
WDF96,31/05/2012,WDF9641060,1,0,1,0,0,7.423185196,6.006379489,26.26,25.45,0,1427.65,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,31/05/2012,WDM11241060,0,0,1,0,0,7.423185196,6.006379489,26.26,25.45,0,1427.65,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM115,31/05/2012,WDM11541060,1,0,1,0,0,7.423185196,6.006379489,26.26,25.45,0,1427.65,no,no,no,no,0,2,260,0,115,0,375,39.41923,0,38.4,0,38.909615
WDM119,13/11/2013,WDM11941591,0,1,1,0,0,8.004529436,6.671871576,26.26,25.78,4.06,15.5088,no,no,no,no,0,2,0,220,105,0,325,0,7.677273,50.27619,0,28.9767315
WDM119,12/05/2014,WDM11941771,1,0,1,0,0,9.924616701,8.749996083,26.26,27.41,3.81,17.29257,no,no,no,no,0,2,180,0,205,0,385,55.61667,0,34.47317,0,45.04492
WDF96,08/12/2012,WDF9641251,1,0,1,0,0,0.687022599,1.281250142,26.25,25.65,0.25,25.35246,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,08/12/2012,WDM11241251,1,0,1,0,0,0.687022599,1.281250142,26.25,25.65,0.25,25.35246,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM135,17/08/2016,WDM13542599,1,0,1,0,0,11.16460917,10.25558219,26.25,29.63,0,23.84243,no,no,no,no,0,2,145,0,125,0,270,54.04828,0,38.896,0,46.47214
WDM136,17/08/2016,WDM13642599,1,1,1,1,1,11.16460917,10.25558219,26.25,29.63,0,23.84243,no,no,no,no,240,4,235,295,135,240,905,31.19574,4.969492,8.844444,45.8375,22.711794
WDF105,11/10/2011,WDF10540827,1,0,1,0,0,11.16276182,10.77650371,26.24,27.36,0.2,1154.766,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF126,23/06/2015,WDF12642178,1,0,1,0,0,2.623543032,1.847722198,26.24,26.14,0,21.62248,no,no,no,no,0,2,165,0,130,0,295,26.57576,0,24.14615,0,25.360955
WDF96,16/07/2012,WDF9641106,1,0,0,0,0,0.043694013,0.16252952,26.24,25.82,0,20.86335,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,16/07/2012,WDM11241106,1,0,0,0,0,0.043694013,0.16252952,26.24,25.82,0,20.86335,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM115,11/10/2011,WDM11540827,0,0,0,0,0,11.16276182,10.77650371,26.24,27.36,0.2,1154.766,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM131,23/06/2015,WDM13142178,0,0,1,0,0,2.623543032,1.847722198,26.24,26.14,0,21.62248,yes,no,no,no,0,1,0,0,215,0,215,0,0,49.71163,0,49.71163
WDM135,22/02/2017,WDM13542788,1,0,1,0,0,0.276590343,0.601384053,26.24,27.59,0.254,22.72289,no,no,no,no,0,2,205,0,115,0,320,43.70732,0,37.85217,0,40.779745
WDM136,22/02/2017,WDM13642788,1,0,1,0,0,0.276590343,0.601384053,26.24,27.59,0.254,22.72289,no,no,no,no,0,2,265,0,200,0,465,69.26792,0,44.05,0,56.65896
WDF96,22/08/2012,WDF9641143,1,0,1,0,0,1.360218637,0.716622381,26.23,23.3,0,25.57635,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,08/09/2012,WDF9641160,1,1,1,0,0,2.234323777,3.162279623,26.23,26.87,0,18.51046,no,no,no,no,0,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,22/08/2012,WDM11241143,1,0,1,0,0,1.360218637,0.716622381,26.23,23.3,0,25.57635,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,08/09/2012,WDM11241160,1,0,1,1,1,2.234323777,3.162279623,26.23,26.87,0,18.51046,no,no,no,no,50,3,0,0,0,0,NA,0,0,0,0,NA
WDM135,07/08/2016,WDM13542589,1,0,1,0,0,0.979123044,0.550845292,26.23,NA,0.254,14.76203,no,no,no,no,0,2,250,0,135,0,385,34.576,0,27.91111,0,31.243555
WDM136,07/08/2016,WDM13642589,1,0,1,1,0,0.979123044,0.550845292,26.23,NA,0.254,14.76203,no,no,no,no,0,3,220,0,160,0,380,61.70909,0,51.65,0,37.78636333
WDM97,11/05/2011,WDM9740674,1,0,0,0,0,4.807057441,3.542235501,26.23,25.6,0,19.75772,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDF96,23/06/2012,WDF9641083,1,0,1,0,0,0.649302078,0.294656872,26.22,25.74,0,16.44225,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,01/12/2012,WDF9641244,0,0,1,0,0,7.969284004,9.250966732,26.22,26.08,0,23.82046,yes,yes,yes,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,23/06/2012,WDM11241083,1,0,1,0,0,0.649302078,0.294656872,26.22,25.74,0,16.44225,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,01/12/2012,WDM11241244,1,0,0,0,0,7.969284004,9.250966732,26.22,26.08,0,23.82046,yes,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM135,11/11/2016,WDM13542685,1,0,0,0,0,8.924926602,7.545669159,26.22,27.52,0,12.71721,no,no,no,no,0,1,180,0,0,0,180,36.12778,0,0,0,36.12778
WDM135,19/11/2016,WDM13542693,1,0,1,0,0,4.041722924,5.384001113,26.22,25.09,0,14.75943,no,no,no,no,0,2,155,0,110,0,265,51.56774,0,24.49091,0,38.029325
WDM136,11/11/2016,WDM13642685,1,0,1,0,0,8.924926602,7.545669159,26.22,27.52,0,12.71721,no,no,no,no,0,2,265,0,90,0,355,52.24906,0,39.88889,0,46.068975
WDM136,19/11/2016,WDM13642693,1,1,1,0,0,4.041722924,5.384001113,26.22,25.09,0,14.75943,no,no,no,no,0,3,190,205,120,160,675,56.6,50.81951,41.49167,46.00625,64.97247667
WDF126,03/07/2015,WDF12642188,1,0,1,1,1,9.528284996,10.8533569,26.21,26.17,0,16.48453,no,no,no,no,155,3,225,0,80,0,305,38.73333,0,37.3875,0,25.37361
WDF96,17/12/2012,WDF9641260,1,0,1,0,0,1.125956097,0.597902608,26.21,24.61,0,20.57588,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,17/12/2012,WDM11241260,1,0,1,0,0,1.125956097,0.597902608,26.21,24.61,0,20.57588,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM131,03/07/2015,WDM13142188,1,0,1,0,0,9.528284996,10.8533569,26.21,26.17,0,16.48453,no,no,no,no,0,2,200,0,195,0,395,37.375,0,48.01026,0,42.69263
WDF105,31/10/2011,WDF10540847,1,0,1,0,0,1.551157151,0.869193122,26.2,NA,31.8,1278.979,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF120,12/12/2014,WDF12041985,0,0,1,1,0,3.976870195,5.061808344,26.2,25.8,0,22.36723,no,no,no,no,0,2,0,0,110,0,110,0,0,43.60909,0,21.804545
WDF123,12/12/2014,WDF12341985,1,1,1,0,0,3.976870195,5.061808344,26.2,25.8,0,22.36723,no,no,no,no,0,3,195,130,185,0,510,63.37949,14.77692,33.67027,0,37.27556
WDF126,12/12/2014,WDF12641985,0,0,0,1,0,3.976870195,5.061808344,26.2,25.8,0,22.36723,yes,yes,no,yes,0,1,0,0,0,300,300,0,0,0,50.83333,50.83333
WDM115,31/10/2011,WDM11540847,0,0,1,1,0,1.551157151,0.869193122,26.2,NA,31.8,1278.979,no,no,no,no,0,2,0,0,90,290,380,0,0,13.17778,33.18966,23.18372
WDM119,30/08/2013,WDM11941516,1,0,1,0,0,0.875444325,1.441587344,26.2,25.18,0,22.2944,no,no,no,no,0,2,145,0,150,0,295,44.66207,0,29.95333,0,37.3077
WDM130,12/12/2014,WDM13041985,0,0,1,0,0,3.976870195,5.061808344,26.2,25.8,0,22.36723,no,no,no,no,0,1,0,0,160,0,160,0,0,60.2625,0,60.2625
WDM133,05/11/2015,WDM13342313,1,0,0,0,0,0.843666751,1.384783733,26.2,26.95,15.24,12.9262,no,no,no,no,0,1,320,0,0,0,320,73.05,0,0,0,73.05
WDM133,24/11/2015,WDM13342332,1,0,0,0,0,10.9594373,9.814184907,26.2,24.68,0,21.80758,no,no,no,no,0,1,190,0,0,0,190,29.70526,0,0,0,29.70526
WDM133,07/01/2016,WDM13342376,1,1,1,0,0,0.045046789,0.171782146,26.2,25.84,0,23.79203,no,no,no,no,0,3,250,130,135,0,515,37.716,17.51538,49.27407,0,34.83515
WDF96,08/08/2012,WDF9641129,1,0,1,0,0,3.517185027,4.602907029,26.19,27.78,0,17.88006,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,08/08/2012,WDM11241129,1,0,1,0,0,3.517185027,4.602907029,26.19,27.78,0,17.88006,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF120,17/11/2014,WDF12041960,1,0,1,0,0,0.511931665,0.926948034,26.17,25.7,0,19.73513,no,no,no,no,0,2,195,0,110,0,305,37.74359,0,34.88182,0,36.312705
WDF123,17/11/2014,WDF12341960,0,0,1,0,0,0.511931665,0.926948034,26.17,25.7,0,19.73513,no,no,no,no,0,1,0,0,155,0,155,0,0,28.36129,0,28.36129
WDF126,17/11/2014,WDF12641960,1,0,1,0,0,0.511931665,0.926948034,26.17,25.7,0,19.73513,yes,no,no,no,0,2,105,0,160,0,265,56.66667,0,50.24375,0,53.45521
WDF126,02/07/2015,WDF12642187,1,0,1,1,1,10.8533569,11.08094655,26.17,25.64,0,18.39136,no,no,no,no,130,3,130,0,85,155,370,64.29231,0,59.01176,39,54.10135667
WDM115,10/01/2012,WDM11540918,1,0,0,0,0,10.03009765,10.9935736,26.17,25.86,0,1523.635,no,no,no,no,0,1,250,0,0,0,250,56.58,0,0,0,56.58
WDM130,17/11/2014,WDM13041960,1,0,1,1,1,0.511931665,0.926948034,26.17,25.7,0,19.73513,no,no,no,no,120,3,120,0,145,120,385,54.85833,0,63.04138,41.25833,53.05268
WDM131,02/07/2015,WDM13142187,0,0,0,1,0,10.8533569,11.08094655,26.17,25.64,0,18.39136,no,no,no,no,0,1,0,0,0,0,0,0,0,0,0,0
WDF120,10/08/2014,WDF12041861,1,0,1,0,0,11.05551521,10.89188993,26.16,27.56,0,14.09954,no,no,no,no,0,2,185,0,115,0,300,52.95135,0,56.17391,0,54.56263
WDF123,10/08/2014,WDF12341861,1,0,1,0,0,11.05551521,10.89188993,26.16,27.56,0,14.09954,yes,yes,no,yes,0,2,220,0,0,0,220,53.78636,0,0,0,26.89318
WDF126,10/08/2014,WDF12641861,1,0,1,1,1,11.05551521,10.89188993,26.16,27.56,0,14.09954,no,no,no,no,440,3,145,0,80,440,665,39.51034,0,38.275,73.32727,50.37087
WDM119,10/08/2014,WDM11941861,1,1,0,0,0,11.05551521,10.89188993,26.16,27.56,0,14.09954,yes,yes,no,yes,0,2,200,135,0,0,335,57.61,9.859259,0,0,33.7346295
WDF96,20/11/2012,WDF9641233,1,0,1,0,0,3.449728882,2.425413054,26.15,26.05,0,20.16544,yes,yes,yes,yes,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,25/11/2012,WDF9641238,1,0,1,0,0,9.315784546,8.193085899,26.15,26.71,0,18.88721,yes,yes,no,yes,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,20/11/2012,WDM11241233,1,0,1,0,0,3.449728882,2.425413054,26.15,26.05,0,20.16544,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,25/11/2012,WDM11241238,1,0,0,0,0,9.315784546,8.193085899,26.15,26.71,0,18.88721,yes,yes,no,yes,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM119,12/12/2013,WDM11941620,1,0,1,0,0,7.095888493,5.795698764,26.15,27.03,0,16.09066,no,no,no,no,0,2,245,0,145,0,390,60.37959,0,24.38621,0,42.3829
WDM119,25/12/2013,WDM11941633,0,0,1,1,0,2.111397557,3.057361114,26.15,27.24,0,23.30955,no,no,no,no,0,2,0,0,120,245,365,0,0,50.275,64.6,57.4375
WDF126,22/06/2015,WDF12642177,1,0,1,0,0,1.847722198,1.2167457,26.14,25.41,0,19.17474,no,no,no,no,0,2,165,0,85,0,250,45.52727,0,43.30588,0,44.416575
WDM131,22/06/2015,WDM13142177,1,0,1,0,0,1.847722198,1.2167457,26.14,25.41,0,19.17474,yes,yes,no,yes,0,2,175,0,0,0,175,49.55429,0,0,0,24.777145
WDF120,31/07/2014,WDF12041851,1,0,1,0,0,0.770500717,3.465676749,26.13,30.04,0,22.21501,no,no,no,no,0,2,195,0,115,0,310,49.6,0,35.15652,0,42.37826
WDF123,31/07/2014,WDF12341851,1,0,1,0,0,0.770500717,0.396305952,26.13,26.11,0,22.21501,yes,no,no,no,0,2,160,0,205,0,365,50.54375,0,48.80488,0,49.674315
WDF96,18/06/2012,WDF9641078,1,0,0,0,0,1.87E-05,0.010906488,26.13,25.97,0,1281.774,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDM112,18/06/2012,WDM11241078,1,0,1,0,0,1.87E-05,0.010906488,26.13,25.97,0,1281.774,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM115,25/12/2011,WDM11540902,1,0,0,0,0,0.021657839,0,26.13,24.96,0,1409.893,no,no,no,no,0,1,355,0,0,0,355,46.84507,0,0,0,46.84507
WDM119,18/11/2013,WDM11941596,0,0,1,1,0,10.28670757,11.06293171,26.13,25.68,0.25,15.19926,no,no,no,no,0,2,0,0,175,0,175,0,0,54.92,0,27.46
WDM119,31/07/2014,WDM11941851,1,0,0,0,0,0.770500717,0.396305952,26.13,26.11,0,22.21501,yes,no,no,no,0,1,180,0,0,0,180,45.63889,0,0,0,45.63889
WDM135,21/09/2016,WDM13542634,1,0,1,0,0,4.462729379,5.95383249,26.13,31.72,0,1.800021,no,no,no,no,0,2,175,0,180,0,355,43.58286,0,24.21667,0,33.899765
WDM136,21/09/2016,WDM13642634,1,0,1,1,1,4.462729379,5.95383249,26.13,31.72,0,1.800021,no,no,no,no,155,3,135,0,100,310,545,48.17778,0,36.02,61.60645,48.60141
WDF105,17/10/2011,WDF10540833,1,0,1,0,0,4.805453921,6.144016955,26.12,25.42,17,992.4517,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM115,17/10/2011,WDM11540833,0,0,1,1,0,4.805453921,6.144016955,26.12,25.42,17,992.4517,no,no,no,no,0,2,0,0,120,0,120,0,0,38.58333,0,19.291665
WDM119,17/03/2014,WDM11941715,1,0,0,1,1,10.69911377,11.13670744,26.12,25.71,0,17.02275,no,no,no,no,325,2,225,0,0,325,550,50.82222,0,0,45.03077,47.926495
WDF123,30/07/2014,WDF12341850,1,0,0,0,0,0.396305952,0.167608411,26.11,27.16,0,23.62472,yes,yes,no,yes,0,1,255,0,0,0,255,53.8,0,0,0,53.8
WDM119,30/07/2014,WDM11941850,1,0,0,0,0,0.396305952,0.167608411,26.11,27.16,0,23.62472,yes,yes,no,yes,0,1,240,0,0,0,240,51.05,0,0,0,51.05
WDF120,25/11/2014,WDF12041968,1,0,1,0,0,0.443548143,0.151974867,26.1,26.91,0.51,15.48172,no,no,no,no,0,2,135,0,190,0,325,43.9037,0,35.24211,0,39.572905
WDF123,25/11/2014,WDF12341968,1,0,1,0,0,0.443548143,0.151974867,26.1,26.91,0.51,15.48172,no,no,no,no,0,2,100,0,165,0,265,46.13,0,47.56364,0,46.84682
WDF126,25/11/2014,WDF12641968,1,0,1,0,0,0.443548143,0.151974867,26.1,26.91,0.51,15.48172,yes,no,no,no,0,2,250,0,115,0,365,42.752,0,25.13913,0,33.945565
WDF96,13/09/2012,WDF9641165,1,0,1,1,1,0.050683595,0.188341415,26.1,27.84,0.25,18.61229,no,no,no,no,130,3,0,0,0,0,NA,0,0,0,0,NA
WDM112,13/09/2012,WDM11241165,1,0,1,0,0,0.050683595,0.188341415,26.1,27.84,0.25,18.61229,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM130,25/11/2014,WDM13041968,1,0,1,0,0,0.443548143,0.151974867,26.1,26.91,0.51,15.48172,no,no,no,no,0,2,160,0,190,0,350,26.43125,0,43.3,0,34.865625
WDM133,31/12/2015,WDM13342369,0,1,1,1,1,3.746086823,4.823638609,26.1,25.02,0,22.18451,no,no,no,no,195,3,0,175,145,180,500,0,6.354286,32.11724,34.29444,24.255322
WDM119,28/12/2013,WDM11941636,0,0,1,1,1,0.326922935,0.733134031,26.09,25.79,0,22.02029,no,no,no,no,55,2,0,0,150,165,315,0,0,18.50667,37.89091,28.19879
WDF123,24/07/2014,WDF12341844,1,0,1,0,0,0.020396788,0.099060164,26.08,26.52,0,16.20179,yes,no,no,no,0,2,150,0,215,0,365,48.36667,0,53.0093,0,50.687985
WDF96,15/05/2012,WDF9641044,1,0,1,0,0,0.557734931,1.000332079,26.08,25.58,0.25,1092.451,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDF96,07/06/2012,WDF9641067,1,0,0,0,0,6.718715171,8.200437303,26.08,25.78,0,1116.785,no,no,no,no,0,1,0,0,0,0,NA,0,0,0,0,NA
WDF96,30/11/2012,WDF9641243,0,0,1,1,1,9.250966732,10.43306621,26.08,24.75,0.25,12.36821,yes,yes,yes,no,275,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,15/05/2012,WDM11241044,1,0,1,0,0,0.557734931,1.000332079,26.08,25.58,0.25,1092.451,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,07/06/2012,WDM11241067,1,0,1,0,0,6.718715171,8.200437303,26.08,25.78,0,1116.785,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,30/11/2012,WDM11241243,1,0,1,1,1,9.250966732,10.43306621,26.08,24.75,0.25,12.36821,yes,no,no,no,190,3,0,0,0,0,NA,0,0,0,0,NA
WDM115,15/05/2012,WDM11541044,0,0,0,0,0,0.557734931,1.000332079,26.08,25.58,0.25,1092.451,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,NA
WDM115,07/06/2012,WDM11541067,1,0,1,0,0,6.718715171,8.200437303,26.08,25.78,0,1116.785,no,no,no,no,0,2,160,0,130,0,290,45.80625,0,33.32308,0,39.564665
WDM118,29/07/2013,WDM11841484,0,0,1,0,1,2.532913436,3.549761188,26.08,26.57,10.67,14.44954,no,no,no,no,105,1,0,0,210,0,210,0,0,59.01429,0,59.01429
WDM119,24/07/2014,WDM11941844,1,0,1,0,0,0.020396788,0.099060164,26.08,26.52,0,16.20179,yes,no,no,no,0,2,170,0,200,0,370,46.86471,0,50.75,0,48.807355
WDM135,25/06/2016,WDM13542546,0,0,1,0,0,4.554207276,5.956458964,26.08,26.53,13.21,15.12151,no,no,no,no,0,1,0,0,120,0,120,0,0,47.10833,0,47.10833
WDM135,21/11/2016,WDM13542695,1,0,1,0,0,1.972894139,2.902664485,26.08,24.85,0,18.73711,no,no,no,no,0,2,200,0,80,0,280,56.465,0,51.8625,0,54.16375
WDM136,25/06/2016,WDM13642546,1,1,0,0,0,4.554207276,5.956458964,26.08,26.53,13.21,15.12151,no,no,no,no,0,2,260,155,0,0,415,37.57692,8.335484,0,0,22.956202
WDM136,21/11/2016,WDM13642695,1,0,1,0,0,1.972894139,2.902664485,26.08,24.85,0,18.73711,no,no,no,no,0,2,260,0,120,0,380,37.05,0,38.48333,0,37.766665
WDF120,18/08/2014,WDF12041869,1,0,1,0,0,1.48156544,2.302104461,26.06,28.63,0,22.93961,no,no,no,no,0,2,120,0,105,0,225,41.375,0,28.48571,0,34.930355
WDF120,19/08/2014,WDF12041870,1,0,0,0,0,0.87176344,1.48156544,26.06,26.06,0,22.90514,no,no,no,no,0,1,195,0,0,0,195,33.73333,0,0,0,33.73333
WDF123,18/08/2014,WDF12341869,1,0,0,0,0,1.48156544,2.302104461,26.06,28.63,0,22.93961,yes,yes,no,yes,0,1,220,0,0,0,220,55.21818,0,0,0,55.21818
WDF123,19/08/2014,WDF12341870,1,0,0,0,0,0.87176344,1.48156544,26.06,26.06,0,22.90514,yes,yes,yes,no,0,1,0,0,0,0,0,0,0,0,0,0
WDF126,18/08/2014,WDF12641869,1,0,1,0,0,1.48156544,2.302104461,26.06,28.63,0,22.93961,no,no,no,no,0,2,190,0,70,0,260,54.95789,0,35.08571,0,45.0218
WDF126,19/08/2014,WDF12641870,1,0,1,1,1,0.87176344,1.48156544,26.06,26.06,0,22.90514,no,no,no,no,75,3,330,0,90,75,495,43.72121,0,20.36667,14.02667,26.03818333
WDM119,18/08/2014,WDM11941869,1,0,1,0,0,1.48156544,2.302104461,26.06,28.63,0,22.93961,yes,no,no,no,0,2,175,0,255,0,430,62.59429,0,40.63922,0,51.616755
WDM119,19/08/2014,WDM11941870,1,0,1,0,0,0.87176344,1.48156544,26.06,26.06,0,22.90514,yes,no,no,no,0,2,95,0,180,0,275,33.70526,0,45.24444,0,39.47485
WDF120,13/08/2014,WDF12041864,1,0,1,0,0,7.480402293,8.983245286,26.05,25.66,0,17.62762,no,no,no,no,0,2,165,0,90,150,405,31.9697,0,49.16667,40.17333,60.65485
WDF123,13/08/2014,WDF12341864,1,0,0,0,0,7.480402293,8.983245286,26.05,25.66,0,17.62762,yes,yes,no,yes,0,1,225,0,0,185,410,44.97778,0,0,40.87027,85.84805
WDF126,13/08/2014,WDF12641864,1,0,0,1,1,7.480402293,8.983245286,26.05,25.66,0,17.62762,no,no,no,no,150,2,120,0,0,150,270,61.86667,0,0,53.89333,57.88
WDF96,19/11/2012,WDF9641232,1,0,1,0,0,2.425413054,1.547926147,26.05,24.66,0,21.33381,yes,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM112,19/11/2012,WDM11241232,1,0,1,1,1,2.425413054,1.547926147,26.05,24.66,0,21.33381,yes,no,no,no,35,3,0,0,0,0,NA,0,0,0,0,NA
WDM119,13/08/2014,WDM11941864,1,0,0,0,0,7.480402293,8.983245286,26.05,25.66,0,17.62762,yes,yes,no,yes,0,1,140,0,0,130,270,56.19286,0,0,41.90769,98.10055
WDF105,17/09/2011,WDF10540803,1,0,1,0,0,5.4726221,6.759934099,26.04,26.96,0.8,1243.45,no,no,no,no,0,2,0,0,0,0,NA,0,0,0,0,NA
WDM119,09/08/2013,WDM11941495,1,0,1,0,0,0.184428845,0.046887511,26.04,20.42,0,20.5883,no,no,no,no,0,2,205,0,105,0,310,60.07805,0,47.04762,0,53.562835
WDM115,17/12/2011,WDM11540894,1,0,0,0,0,2.502631885,3.625751454,26.03,25.09,0,1460.198,no,no,no,no,0,1,125,0,0,0,125,66.296,0,0,0,66.296
WDM119,10/02/2014,WDM11941680,1,0,1,1,1,7.673682546,6.463947791,26.03,23.21,0,14.24457,no,no,no,no,75,3,135,0,75,150,360,25.75556,0,57.13333,43.24,42.04296333
WDF123,18/07/2014,WDF12341838,1,0,0,1,1,2.862881794,4.045575477,26.02,26.9,0,17.6243,no,no,no,no,30,2,130,0,0,30,160,79.69231,0,0,37.2,58.446155
WDM119,18/07/2014,WDM11941838,0,0,1,1,0,2.862881794,4.045575477,26.02,26.9,0,17.6243,yes,yes,no,yes,0,2,0,0,0,325,325,0,0,0,40.11077,20.055385
WDF126,01/05/2015,WDF12642125,1,0,1,1,1,9.811880292,8.729108584,26.01,25.61,0.1,21.36637,no,no,no,no,185,3,180,0,105,185,470,40.51111,0,28.67619,22.87027,30.68585667
WDF126,01/06/2015,WDF12642156,1,0,1,0,0,11.06470502,10.07165524,26.01,24.98,39.1,17.60187,no,no,no,no,0,2,265,0,150,0,415,43.75849,0,42.98667,0,43.37258
WDF126,31/07/2015,WDF12642216,1,1,1,1,1,10.9898548,11.1290724,26.01,26,0,15.84601,no,no,no,no,120,4,140,85,170,120,515,60.2,36.64706,39.34706,25.61667,40.4526975
