Date,Max Temp,Rainfall,Temp30,Temp90,Rain30,Rain90,Dry30,Dry90,Above_or_below_average,Quartile,,,
18/06/2009,31.6,0,29.79,29.98,5.4,8.91,28,86,Above,4,,,
19/06/2009,27.96,0,29.81,29.93,5.4,8.91,28,86,Above,4,,,
20/06/2009,28.53,0,29.83,29.89,5.4,8.91,28,86,Above,4,,,
21/06/2009,27.57,0,29.74,29.84,5.4,8.91,28,86,Above,4,,,
22/06/2009,29.02,0,29.73,29.83,5.4,8.91,28,86,Above,4,,,
23/06/2009,31.13,0,29.76,29.83,2,8.91,29,86,Above,4,,,
24/06/2009,32.01,3.4,29.79,29.84,5.4,12.31,28,85,Above,4,,,
25/06/2009,31.59,0,29.84,29.84,5.4,12.31,28,85,Above,4,,,
26/06/2009,30.58,0,29.81,29.81,5.4,12.31,28,85,Above,4,,,
27/06/2009,30.3,0,29.86,29.81,5.4,12.31,28,85,Above,4,,,
28/06/2009,29.98,0,29.92,29.8,3.4,12.31,29,85,Above,4,,,
29/06/2009,30.51,2,29.96,29.8,5.4,14.31,28,84,Above,4,,,
30/06/2009,31.05,0,29.96,29.8,5.4,14.31,28,84,Above,4,,,
01/07/2009,28.75,0,29.84,29.79,5.4,14.31,28,84,Above,4,,,
02/07/2009,26.94,0,29.7,29.74,5.4,14.31,28,84,Above,4,,,
03/07/2009,30.13,0,29.72,29.73,5.4,14.31,28,84,Above,4,,,
04/07/2009,29.62,0,29.68,29.7,5.4,14.31,28,84,Above,4,,,
05/07/2009,28.08,0,29.68,29.68,5.4,13.8,28,85,Above,4,,,
06/07/2009,29.8,0,29.56,29.68,5.4,13.8,28,85,Above,4,,,
07/07/2009,28.23,0,29.45,29.67,5.4,13.8,28,85,Above,4,,,
08/07/2009,25.4,0,29.38,29.61,5.4,13.8,28,85,Above,4,,,
09/07/2009,26.02,0,29.32,29.56,5.4,13.8,28,85,Above,4,,,
10/07/2009,29.72,0.4,29.29,29.55,5.8,14.2,27,84,Above,4,,,
11/07/2009,28.61,0,29.24,29.52,5.8,14.2,27,84,Above,4,,,
12/07/2009,29.8,0,29.21,29.52,5.8,14.2,27,84,Above,4,,,
13/07/2009,29.77,5,29.2,29.52,10.8,19.2,26,83,Above,4,,,
14/07/2009,31.39,0,29.22,29.53,10.8,19.2,26,83,Above,4,,,
15/07/2009,32.57,0,29.38,29.54,10.8,19.2,26,83,Above,4,,,
16/07/2009,28.63,0,29.44,29.5,10.8,19.2,26,83,Above,4,,,
17/07/2009,27.36,0,29.42,29.45,10.8,19.2,26,83,Above,4,,,
18/07/2009,28.33,0,29.31,29.43,10.8,19.2,26,83,Above,4,,,
19/07/2009,30.6,0,29.4,29.42,10.8,19.2,26,83,Above,4,,,
20/07/2009,27.85,0,29.38,29.38,10.8,19.2,26,83,Above,4,,,
21/07/2009,29.05,0,29.43,29.38,10.8,19.2,26,83,Above,4,,,
22/07/2009,32.33,0,29.54,29.44,10.8,19.2,26,83,Above,4,,,
23/07/2009,29.94,0,29.5,29.47,10.8,19.2,26,83,Above,4,,,
24/07/2009,30.88,0,29.46,29.51,7.4,19.2,27,83,Above,4,,,
25/07/2009,28.73,0,29.37,29.53,7.4,19.2,27,83,Above,4,,,
26/07/2009,27.8,0,29.27,29.52,7.4,19.2,27,83,Above,4,,,
27/07/2009,30.26,0,29.27,29.53,7.4,16.2,27,84,Above,4,,,
28/07/2009,29.97,0,29.27,29.52,7.4,16.2,27,84,Above,4,,,
29/07/2009,31.42,0,29.3,29.52,5.4,16.2,28,84,Above,4,,,
30/07/2009,31.42,0,29.31,29.54,5.4,16.2,28,84,Above,4,,,
31/07/2009,29.95,0,29.35,29.56,5.4,16.2,28,84,Above,4,,,
01/08/2009,32.88,0,29.55,29.63,5.4,16.2,28,84,Above,4,,,
02/08/2009,30.28,0,29.56,29.66,5.4,16.2,28,84,Above,4,,,
03/08/2009,31.09,0,29.61,29.68,5.4,16.2,28,84,Above,4,,,
04/08/2009,28.1,4.3,29.61,29.69,9.7,20.5,27,83,Above,4,,,
05/08/2009,28.7,0,29.57,29.7,9.7,20.5,27,83,Above,4,,,
06/08/2009,30.57,0,29.65,29.7,9.7,20.5,27,83,Above,4,,,
07/08/2009,28.84,0,29.76,29.67,9.7,20.5,27,83,Above,4,,,
08/08/2009,29.56,0,29.88,29.66,9.7,20.5,27,83,Above,4,,,
09/08/2009,30.43,0,29.9,29.66,9.3,20.5,28,83,Above,4,,,
10/08/2009,31.59,0,30,29.7,9.3,20.5,28,83,Above,4,,,
11/08/2009,31.03,0,30.04,29.74,9.3,20.5,28,83,Above,4,,,
12/08/2009,30.83,0,30.08,29.77,4.3,20.5,29,83,Above,4,,,
13/08/2009,30.81,0,30.06,29.78,4.3,20.5,29,83,Above,4,,,
14/08/2009,30.71,0,30,29.78,4.3,20.5,29,83,Above,4,,,
15/08/2009,31.03,0,30.08,29.8,4.3,20.5,29,83,Above,4,,,
16/08/2009,30.63,0,30.19,29.79,4.3,20.5,29,83,Above,4,,,
17/08/2009,29.98,0,30.24,29.78,4.3,20.5,29,83,Above,4,,,
18/08/2009,30.2,0,30.23,29.81,4.3,20.5,29,83,Above,4,,,
19/08/2009,30.83,0,30.33,29.85,4.3,20.5,29,83,Above,4,,,
20/08/2009,32.02,0,30.43,29.86,4.3,20.5,29,83,Above,4,,,
21/08/2009,30.86,0,30.38,29.88,4.3,20.5,29,83,Above,4,,,
22/08/2009,27.58,0,30.3,29.85,4.3,17.1,29,84,Above,4,,,
23/08/2009,27.94,0,30.2,29.82,4.3,17.1,29,84,Above,4,,,
24/08/2009,30.92,0,30.27,29.83,4.3,17.1,29,84,Above,4,,,
25/08/2009,28.93,0,30.31,29.8,4.3,17.1,29,84,Above,4,,,
26/08/2009,27.96,0,30.24,29.79,4.3,17.1,29,84,Above,4,,,
27/08/2009,30.6,0,30.26,29.82,4.3,15.1,29,85,Above,4,,,
28/08/2009,30.21,0,30.22,29.83,4.3,15.1,29,85,Above,4,,,
29/08/2009,31.22,0,30.21,29.83,4.3,15.1,29,85,Above,4,,,
30/08/2009,30.49,0,30.23,29.81,4.3,15.1,29,85,Above,4,,,
31/08/2009,29.62,0,30.12,29.79,4.3,15.1,29,85,Above,4,,,
01/09/2009,29.46,0,30.09,29.79,4.3,15.1,29,85,Above,4,,,
02/09/2009,30,0,30.06,29.78,4.3,15.1,29,85,Above,4,,,
03/09/2009,29.52,0,30.1,29.8,0,15.1,30,85,Above,4,,,
04/09/2009,29.27,0,30.12,29.75,0,15.1,30,85,Above,4,,,
05/09/2009,29.77,0,30.09,29.73,0,15.1,30,85,Above,4,,,
06/09/2009,30.11,0,30.14,29.76,0,15.1,30,85,Above,4,,,
07/09/2009,30.71,0,30.18,29.79,0,15.1,30,85,Above,4,,,
08/09/2009,32.11,0,30.23,29.81,0,15.1,30,85,Above,4,,,
09/09/2009,30.84,0,30.21,29.82,0,15.1,30,85,Above,4,,,
10/09/2009,30.85,0,30.2,29.82,0,15.1,30,85,Above,4,,,
11/09/2009,30.75,0,30.2,29.83,0,15.1,30,85,Above,4,,,
12/09/2009,30.68,0,30.19,29.82,0,15.1,30,85,Above,4,,,
13/09/2009,30.62,0,30.19,29.86,0,15.1,30,85,Above,4,,,
14/09/2009,30.23,0,30.16,29.89,0,15.1,30,85,Above,4,,,
15/09/2009,30.64,0,30.16,29.92,0,15.1,30,85,Above,4,,,
16/09/2009,30.64,0,30.19,29.91,0,15.1,30,85,Above,4,,,
17/09/2009,31.2,0,30.22,29.95,0,15.1,30,85,Above,4,,,
18/09/2009,31,0,30.23,29.98,0,15.1,30,85,Above,4,,,
19/09/2009,30.68,0,30.18,30.01,0,15.1,30,85,Above,4,,,
20/09/2009,29.2,0,30.13,30.01,0,15.1,30,85,Above,4,,,
21/09/2009,29.87,0,30.2,30,0,15.1,30,85,Above,4,,,
22/09/2009,30.45,0,30.29,29.98,0,11.7,30,86,Above,4,,,
23/09/2009,29.8,0,30.25,29.96,0,11.7,30,86,Above,4,,,
24/09/2009,30.47,0,30.3,29.96,0,11.7,30,86,Above,4,,,
25/09/2009,30.3,0,30.38,29.96,0,11.7,30,86,Above,4,,,
26/09/2009,30.55,0,30.38,29.97,0,11.7,30,86,Above,4,,,
27/09/2009,30.24,0,30.38,29.96,0,9.7,30,87,Above,4,,,
28/09/2009,31.11,0,30.37,29.97,0,9.7,30,87,Above,4,,,
29/09/2009,30.61,0,30.38,29.99,0,9.7,30,87,Above,4,,,
30/09/2009,31.09,0,30.43,30.03,0,9.7,30,87,Above,4,,,
01/10/2009,30.46,0,30.46,30.04,0,9.7,30,87,Above,4,,,
02/10/2009,30.95,0,30.49,30.05,0,9.7,30,87,Above,4,,,
03/10/2009,31.08,0,30.54,30.08,0,9.7,30,87,Above,4,,,
04/10/2009,29.12,0,30.54,30.08,0,9.7,30,87,Above,4,,,
05/10/2009,30.04,0,30.55,30.1,0,9.7,30,87,Above,4,,,
06/10/2009,30.63,0,30.56,30.15,0,9.7,30,87,Above,4,,,
07/10/2009,30.56,0,30.56,30.2,0,9.7,30,87,Above,4,,,
08/10/2009,31.88,0,30.55,30.23,0,9.3,30,88,Above,4,,,
09/10/2009,29.32,0,30.5,30.24,0,9.3,30,88,Above,4,,,
10/10/2009,27.11,0,30.38,30.21,0,9.3,30,88,Above,4,,,
11/10/2009,28.64,0,30.31,30.19,0,4.3,30,89,Above,4,,,
12/10/2009,29.15,0,30.25,30.17,0,4.3,30,89,Above,4,,,
13/10/2009,30.97,0,30.27,30.15,0,4.3,30,89,Above,4,,,
14/10/2009,29.65,0,30.25,30.16,0,4.3,30,89,Above,4,,,
15/10/2009,26.12,0,30.1,30.15,0,4.3,30,89,Above,4,,,
16/10/2009,24.62,0,29.9,30.11,0,4.3,30,89,Above,4,,,
17/10/2009,24.55,0,29.67,30.04,0,4.3,30,89,Above,4,,,
18/10/2009,24.61,0,29.46,30,0,4.3,30,89,Above,4,,,
19/10/2009,26.2,0,29.31,29.97,0,4.3,30,89,Above,4,,,
20/10/2009,25.84,0,29.2,29.9,0,4.3,30,89,Above,4,,,
21/10/2009,26.11,0,29.07,29.86,0,4.3,30,89,Above,3,,,
22/10/2009,27.82,0,28.99,29.82,0,4.3,30,89,Above,3,,,
23/10/2009,27.5,0,28.91,29.81,0,4.3,30,89,Above,3,,,
24/10/2009,24.51,0,28.71,29.77,0,4.3,30,89,Above,3,,,
25/10/2009,27.1,0,28.6,29.74,0,4.3,30,89,Above,3,,,
26/10/2009,26.38,0,28.47,29.7,0,4.3,30,89,Above,3,,,
27/10/2009,26.78,0,28.35,29.65,0,4.3,30,89,Above,3,,,
28/10/2009,27.85,0,28.24,29.61,0,4.3,30,89,Above,2,,,
29/10/2009,28.11,0,28.16,29.59,0,4.3,30,89,Below,2,,,
30/10/2009,25.64,0,27.98,29.51,0,4.3,30,89,Below,2,,,
31/10/2009,24.62,0,27.78,29.44,0,4.3,30,89,Below,2,,,
01/11/2009,25.88,0,27.61,29.39,0,4.3,30,89,Below,2,,,
02/11/2009,26.74,0,27.47,29.37,0,0,30,90,Below,2,,,
03/11/2009,25.96,0,27.36,29.34,0,0,30,90,Below,2,,,
04/11/2009,26.59,0,27.25,29.3,0,0,30,90,Below,2,,,
05/11/2009,26.22,0,27.1,29.27,0,0,30,90,Below,1,,,
06/11/2009,26.37,0,26.96,29.23,0,0,30,90,Below,1,,,
07/11/2009,28.1,0,26.84,29.21,0,0,30,90,Below,1,,,
08/11/2009,27.18,0,26.76,29.16,0,0,30,90,Below,1,,,
09/11/2009,27.93,0,26.79,29.12,0,0,30,90,Below,1,,,
10/11/2009,27.68,0,26.76,29.09,0,0,30,90,Below,1,,,
11/11/2009,28.37,0,26.73,29.06,0,0,30,90,Below,1,,,
12/11/2009,29.72,0,26.69,29.05,0,0,30,90,Below,1,,,
13/11/2009,28.19,0,26.64,29.02,0,0,30,90,Below,1,,,
14/11/2009,27.67,0,26.69,28.99,0,0,30,90,Below,1,,,
15/11/2009,28.68,0,26.83,28.97,0,0,30,90,Below,1,,,
16/11/2009,28.46,0,26.96,28.95,0,0,30,90,Below,1,,,
17/11/2009,28.66,0,27.1,28.93,0,0,30,90,Below,1,,,
18/11/2009,28.36,0,27.17,28.89,0,0,30,90,Below,1,,,
19/11/2009,28.69,0,27.26,28.86,0,0,30,90,Below,2,,,
20/11/2009,27.31,0,27.3,28.86,0,0,30,90,Below,2,,,
21/11/2009,27.21,0,27.28,28.85,0,0,30,90,Below,2,,,
22/11/2009,29.38,0,27.34,28.83,0,0,30,90,Below,2,,,
23/11/2009,29.95,0,27.53,28.85,0,0,30,90,Below,2,,,
24/11/2009,28.6,0,27.58,28.85,0,0,30,90,Below,2,,,
25/11/2009,25.83,0,27.56,28.8,0,0,30,90,Below,2,,,
26/11/2009,27.01,0,27.57,28.76,0,0,30,90,Below,2,,,
27/11/2009,28.31,0,27.58,28.73,0,0,30,90,Below,2,,,
28/11/2009,27.22,0,27.55,28.7,0,0,30,90,Below,2,,,
29/11/2009,26.64,0,27.58,28.66,0,0,30,90,Below,2,,,
30/11/2009,29.04,0,27.73,28.66,0,0,30,90,Below,2,,,
01/12/2009,25.49,0,27.72,28.61,0,0,30,90,Below,2,,,
02/12/2009,26.71,0,27.72,28.58,0,0,30,90,Below,2,,,
03/12/2009,23.76,0,27.64,28.52,0,0,30,90,Below,2,,,
04/12/2009,25.19,0,27.6,28.46,0,0,30,90,Below,2,,,
05/12/2009,27.18,0,27.63,28.43,0,0,30,90,Below,2,,,
06/12/2009,27.16,0,27.66,28.39,0,0,30,90,Below,2,,,
07/12/2009,27.11,0,27.62,28.34,0,0,30,90,Below,2,,,
08/12/2009,28.75,0,27.68,28.31,0,0,30,90,Below,2,,,
09/12/2009,28.63,0,27.7,28.29,0,0,30,90,Below,2,,,
10/12/2009,28.34,0,27.72,28.26,0,0,30,90,Below,2,,,
11/12/2009,28.43,0,27.72,28.24,0,0,30,90,Below,2,,,
12/12/2009,28.38,0,27.68,28.21,0,0,30,90,Below,2,,,
13/12/2009,26.79,0,27.63,28.17,0,0,30,90,Below,2,,,
14/12/2009,27.51,0,27.63,28.14,0,0,30,90,Below,2,,,
15/12/2009,29.11,0,27.64,28.12,0,0,30,90,Below,2,,,
16/12/2009,27.29,0,27.6,28.08,0,0,30,90,Below,2,,,
17/12/2009,27.73,0,27.57,28.04,0,0,30,90,Below,2,,,
18/12/2009,28.17,0,27.56,28.01,0,0,30,90,Below,2,,,
19/12/2009,27.15,0,27.51,27.99,0,0,30,90,Below,2,,,
20/12/2009,26.52,0,27.49,27.95,0,0,30,90,Below,2,,,
21/12/2009,NA,0,27.5,27.93,0,0,30,90,Below,2,,,
22/12/2009,30.65,0,27.54,27.94,0,0,30,90,Below,2,,,
23/12/2009,28.95,0,27.51,27.92,0,0,30,90,Below,2,,,
24/12/2009,26.64,0,27.44,27.88,0,0,30,90,Below,2,,,
25/12/2009,25.78,0,27.44,27.82,0,0,30,90,Below,2,,,
26/12/2009,27.24,0,27.44,27.79,0,0,30,90,Below,2,,,
27/12/2009,28.29,0,27.44,27.76,0,0,30,90,Below,2,,,
28/12/2009,26.72,0,27.43,27.71,0,0,30,90,Below,2,,,
29/12/2009,28.76,0,27.5,27.69,0,0,30,90,Below,2,,,
30/12/2009,29.82,0,27.53,27.68,0,0,30,90,Below,2,,,
31/12/2009,29.41,0,27.66,27.66,0,0,30,90,Below,2,,,
01/01/2010,29.31,0.51,27.75,27.64,0.51,0.51,29,89,Below,2,,,
02/01/2010,22.75,43.18,27.72,27.57,43.69,43.69,28,88,Below,2,,,
03/01/2010,26.73,0.25,27.77,27.54,43.94,43.94,27,87,Below,2,,,
04/01/2010,23.18,2.03,27.63,27.45,45.97,45.97,26,86,Below,2,,,
05/01/2010,28.22,0,27.67,27.43,45.97,45.97,26,86,Below,2,,,
06/01/2010,29.26,0,27.74,27.4,45.97,45.97,26,86,Below,2,,,
07/01/2010,29.41,0,27.76,27.4,45.97,45.97,26,86,Below,2,,,
08/01/2010,29.33,0,27.79,27.42,45.97,45.97,26,86,Below,2,,,
09/01/2010,27.78,0,27.77,27.41,45.97,45.97,26,86,Below,2,,,
10/01/2010,27.37,1.02,27.73,27.39,46.99,46.99,25,85,Below,2,,,
11/01/2010,27.62,0,27.71,27.35,46.99,46.99,25,85,Below,2,,,
12/01/2010,25.84,0,27.67,27.31,46.99,46.99,25,85,Below,2,,,
13/01/2010,25.98,0,27.62,27.31,46.99,46.99,25,85,Below,2,,,
14/01/2010,25.3,0,27.49,27.32,46.99,46.99,25,85,Below,2,,,
15/01/2010,27.43,0,27.49,27.35,46.99,46.99,25,85,Below,2,,,
16/01/2010,28.29,0,27.51,27.39,46.99,46.99,25,85,Below,2,,,
17/01/2010,27.68,0,27.5,27.41,46.99,46.99,25,85,Below,2,,,
18/01/2010,27.42,0,27.51,27.43,46.99,46.99,25,85,Below,2,,,
19/01/2010,27.78,0,27.55,27.44,46.99,46.99,25,85,Below,2,,,
20/01/2010,28.68,0,27.59,27.45,46.99,46.99,25,85,Below,2,,,
21/01/2010,28.85,0,27.53,27.47,46.99,46.99,25,85,Below,2,,,
22/01/2010,29.48,0,27.55,27.53,46.99,46.99,25,85,Below,2,,,
23/01/2010,28.82,0,27.62,27.54,46.99,46.99,25,85,Below,2,,,
24/01/2010,28.39,0,27.7,27.57,46.99,46.99,25,85,Below,2,,,
25/01/2010,29.28,0,27.77,27.6,46.99,46.99,25,85,Below,2,,,
26/01/2010,28.56,0,27.78,27.6,46.99,46.99,25,85,Below,2,,,
27/01/2010,29.14,0,27.86,27.62,46.99,46.99,25,85,Below,2,,,
28/01/2010,29.53,0,27.89,27.66,46.99,46.99,25,85,Below,2,,,
29/01/2010,28.64,0,27.85,27.7,46.99,46.99,25,85,Below,2,,,
30/01/2010,28.07,0,27.8,27.73,46.99,46.99,25,85,Below,2,,,
31/01/2010,28.14,0,27.77,27.74,46.48,46.99,26,85,Below,2,,,
01/02/2010,30.31,0,28.02,27.79,3.3,46.99,27,85,Below,2,,,
02/02/2010,32.17,0,28.2,27.86,3.05,46.99,28,85,Above,2,,,
03/02/2010,33.63,0,28.55,27.94,1.02,46.99,29,85,Above,3,,,
04/02/2010,32.07,3.56,28.68,28,4.57,50.55,28,84,Above,3,,,
05/02/2010,28.23,0,28.64,28,4.57,50.55,28,84,Above,3,,,
06/02/2010,30.24,0,28.67,28.04,4.57,50.55,28,84,Above,3,,,
07/02/2010,30.07,0,28.69,28.06,4.57,50.55,28,84,Above,3,,,
08/02/2010,29.17,0,28.74,28.08,4.57,50.55,28,84,Above,3,,,
09/02/2010,32,0,28.89,28.12,3.56,50.55,29,84,Above,3,,,
10/02/2010,28,0,28.91,28.1,3.56,50.55,29,84,Above,3,,,
11/02/2010,31,0,29.08,28.13,3.56,50.55,29,84,Above,3,,,
12/02/2010,32,0,29.28,28.18,3.56,50.55,29,84,Above,4,,,
13/02/2010,30,0,29.44,28.2,3.56,50.55,29,84,Above,4,,,
14/02/2010,32,0,29.59,28.24,3.56,50.55,29,84,Above,4,,,
15/02/2010,26,0,29.51,28.21,3.56,50.55,29,84,Above,4,,,
16/02/2010,27,0,29.49,28.19,3.56,50.55,29,84,Above,4,,,
17/02/2010,30,0,29.58,28.21,3.56,50.55,29,84,Above,4,,,
18/02/2010,36,0,29.85,28.3,3.56,50.55,29,84,Above,4,,,
19/02/2010,32,0,29.96,28.36,3.56,50.55,29,84,Above,4,,,
20/02/2010,30,0,30,28.36,3.56,50.55,29,84,Above,4,,,
21/02/2010,39,0,30.32,28.47,3.56,50.55,29,84,Above,4,,,
22/02/2010,24,0.3,30.15,28.41,3.86,50.85,28,83,Above,4,,,
23/02/2010,28,0,30.14,28.44,3.86,50.85,28,83,Above,4,,,
24/02/2010,32,0,30.23,28.49,3.86,50.85,28,83,Above,4,,,
25/02/2010,33,0,30.38,28.55,3.86,50.85,28,83,Above,4,,,
26/02/2010,32,0,30.48,28.6,3.86,50.85,28,83,Above,4,,,
27/02/2010,34,48,30.62,28.68,51.86,98.85,27,82,Above,4,,,
28/02/2010,32,10.2,30.74,28.72,62.06,109.05,26,81,Above,4,,,
01/03/2010,27,0,30.7,28.73,62.06,109.05,26,81,Above,4,,,
02/03/2010,30,0,30.76,28.77,62.06,109.05,26,81,Above,4,,,
03/03/2010,32,9.5,30.82,28.86,71.56,118.55,25,80,Above,4,,,
04/03/2010,26,18.5,30.61,28.87,90.06,137.05,24,79,Above,4,,,
05/03/2010,32,23.3,30.56,28.93,113.36,160.35,23,78,Above,4,,,
06/03/2010,26,9.2,30.36,28.91,119,169.55,23,77,Above,4,,,
07/03/2010,30,1,30.42,28.95,120,170.55,22,76,Above,4,,,
08/03/2010,32,6,30.47,28.98,126,176.55,21,75,Above,4,,,
09/03/2010,30,0,30.47,29,126,176.55,21,75,Above,4,,,
10/03/2010,32,2,30.57,29.04,128,178.55,20,74,Above,4,,,
11/03/2010,30,0.2,30.5,29.06,128.2,178.75,19,73,Above,4,,,
12/03/2010,32,0.3,30.63,29.1,128.5,179.05,18,72,Above,4,,,
13/03/2010,31,0,30.63,29.14,128.5,179.05,18,72,Above,4,,,
14/03/2010,29,0,30.53,29.16,128.5,179.05,18,72,Above,4,,,
15/03/2010,33,0,30.63,29.21,128.5,179.05,18,72,Above,4,,,
16/03/2010,32,0,30.63,29.26,128.5,179.05,18,72,Above,4,,,
17/03/2010,32,0,30.83,29.31,128.5,179.05,18,72,Above,4,,,
18/03/2010,28,0,30.87,29.3,128.5,179.05,18,72,Above,4,,,
19/03/2010,32,0,30.93,29.36,128.5,179.05,18,72,Above,4,,,
20/03/2010,31,5.4,30.77,29.41,133.9,184.45,17,71,Above,4,,,
21/03/2010,30,0.9,30.7,29.42,134.8,185.35,16,70,Above,4,,,
22/03/2010,30,0.2,30.7,29.41,135,185.55,15,69,Above,4,,,
23/03/2010,29,0,30.37,29.41,135,185.55,15,69,Above,4,,,
24/03/2010,31,0,30.6,29.46,134.7,185.55,16,69,Above,4,,,
25/03/2010,26,0,30.53,29.46,134.7,185.55,16,69,Above,4,,,
26/03/2010,29,0.2,30.43,29.48,134.9,185.75,15,68,Above,4,,,
27/03/2010,28,0,30.27,29.48,134.9,185.75,15,68,Above,4,,,
28/03/2010,24,0,30,29.45,134.9,185.75,15,68,Above,4,,,
29/03/2010,31,6.3,29.9,29.47,93.2,192.05,15,67,Above,4,,,
30/03/2010,31,0,29.87,29.48,83,192.05,16,67,Above,4,,,
31/03/2010,24,0,29.77,29.42,83,192.05,16,67,Above,4,,,
01/04/2010,26,0,29.63,29.39,83,191.54,16,68,Above,4,,,
02/04/2010,26,7.06,29.43,29.42,80.56,155.42,16,68,Above,4,,,
03/04/2010,27,21.08,29.47,29.43,83.14,176.24,16,68,Above,4,,,
04/04/2010,30,0,29.4,29.5,59.84,174.21,17,69,Above,4,,,
05/04/2010,32,6.3,29.6,29.54,56.94,180.51,17,68,Above,4,,,
06/04/2010,31,0,29.63,29.56,55.94,180.51,18,68,Above,4,,,
07/04/2010,31,0,29.6,29.58,49.94,180.51,19,68,Above,4,,,
08/04/2010,30,0,29.6,29.59,49.94,180.51,19,68,Above,4,,,
09/04/2010,31,0,29.57,29.62,47.94,180.51,20,68,Above,4,,,
10/04/2010,29,0,29.53,29.64,47.74,179.5,21,69,Above,4,,,
11/04/2010,27,0,29.37,29.64,47.44,179.5,22,69,Above,4,,,
12/04/2010,32,0,29.4,29.7,47.44,179.5,22,69,Above,4,,,
13/04/2010,29,0,29.4,29.74,47.44,179.5,22,69,Above,4,,,
14/04/2010,28,0,29.23,29.77,47.44,179.5,22,69,Above,4,,,
15/04/2010,34,4.2,29.3,29.84,51.64,183.7,21,68,Above,4,,,
16/04/2010,33,1.9,29.33,29.89,53.54,185.6,20,67,Above,4,,,
17/04/2010,26,0,29.27,29.87,53.54,185.6,20,67,Above,4,,,
18/04/2010,32,5.6,29.27,29.93,59.14,191.2,19,66,Above,4,,,
19/04/2010,33,0,29.33,29.98,53.74,191.2,20,66,Above,4,,,
20/04/2010,33,2,29.43,30.03,54.84,193.2,20,65,Above,4,,,
21/04/2010,29,0,29.4,30.03,54.64,193.2,21,65,Above,4,,,
22/04/2010,33,8.4,29.53,30.07,63.04,201.6,20,64,Above,4,,,
23/04/2010,29,0,29.47,30.07,63.04,201.6,20,64,Above,4,,,
24/04/2010,27,20,29.5,30.06,83.04,221.6,19,63,Above,4,,,
25/04/2010,NA,7.5,29.52,30.07,90.34,229.1,19,62,Above,4,,,
26/04/2010,NA,40,29.57,30.08,130.34,269.1,18,61,Above,4,,,
27/04/2010,NA,4.2,29.78,30.1,134.54,273.3,17,60,Above,4,,,
28/04/2010,NA,8.2,29.73,30.1,136.44,281.5,17,59,Above,4,,,
29/04/2010,NA,0,29.68,30.12,136.44,281.5,17,59,Above,4,,,
30/04/2010,NA,0,29.92,30.14,136.44,281.5,17,59,Above,4,,,
01/05/2010,28,1.2,30,30.14,137.64,282.7,16,58,Above,4,,,
02/05/2010,32,0,30.25,30.16,130.58,282.7,17,58,Above,4,,,
03/05/2010,26,0,30.21,30.09,109.5,282.7,18,58,Above,4,,,
04/05/2010,30,0,30.21,30.05,109.5,282.7,18,58,Above,4,,,
05/05/2010,30,0,30.13,30.02,103.2,279.14,19,59,Above,4,,,
06/05/2010,31,0,30.13,30.05,103.2,279.14,19,59,Above,4,,,
07/05/2010,32,0,30.17,30.07,103.2,279.14,19,59,Above,4,,,
08/05/2010,31,0,30.21,30.09,103.2,279.14,19,59,Above,4,,,
09/05/2010,24,0,29.92,30.02,103.2,279.14,19,59,Above,4,,,
10/05/2010,28,2.4,29.88,29.98,105.6,281.54,18,58,Above,4,,,
11/05/2010,29,19,29.96,29.99,124.6,300.54,17,57,Above,4,,,
12/05/2010,30,27,29.88,29.98,151.6,327.54,16,56,Above,4,,,
13/05/2010,33,14.2,30.04,29.99,165.8,341.74,15,55,Above,4,,,
14/05/2010,32,30.2,30.21,30.01,196,371.94,14,54,Above,4,,,
15/05/2010,33,0,30.17,30.02,191.8,371.94,15,54,Above,4,,,
16/05/2010,30,4.2,30.04,30.07,194.1,376.14,15,53,Above,4,,,
17/05/2010,30,3.2,30.21,30.11,197.3,379.34,14,52,Above,4,,,
18/05/2010,23,7.1,29.83,30.02,198.8,386.44,14,51,Above,4,,,
19/05/2010,32,0,29.79,29.98,198.8,386.44,14,51,Above,4,,,
20/05/2010,24,0,29.42,29.88,196.8,386.44,15,51,Above,4,,,
21/05/2010,28,0,29.38,29.86,196.8,386.44,15,51,Above,4,,,
22/05/2010,32,0,29.33,29.77,188.4,386.44,16,51,Above,4,,,
23/05/2010,28,0,29.29,29.82,188.4,386.14,16,52,Above,4,,,
24/05/2010,24,0,29.17,29.77,168.4,386.14,17,52,Above,4,,,
25/05/2010,28,0,29.12,29.73,160.9,386.14,18,52,Above,3,,,
26/05/2010,29,0,29.12,29.68,120.9,386.14,19,52,Above,3,,,
27/05/2010,27,0,29.04,29.62,116.7,386.14,20,52,Above,3,,,
28/05/2010,29,0,29.04,29.56,108.5,338.14,21,53,Above,3,,,
29/05/2010,28,0,29,29.51,108.5,327.94,21,54,Above,3,,,
30/05/2010,32,0,29.1,29.57,108.5,327.94,21,54,Above,3,,,
31/05/2010,30,0,29.17,29.57,107.3,327.94,22,54,Above,4,,,
01/06/2010,30,0,29.1,29.55,107.3,318.44,22,55,Above,3,,,
02/06/2010,28,0,29.17,29.57,107.3,299.94,22,56,Above,4,,,
03/06/2010,32,0,29.23,29.57,107.3,276.64,22,57,Above,4,,,
04/06/2010,34,0,29.37,29.67,107.3,267.44,22,58,Above,4,,,
05/06/2010,29,0,29.3,29.65,107.3,266.44,22,59,Above,4,,,
