,ID,timedate.local,LocalTime,timestep,Temperature,Radiation,Rainfall,Denning,Moonlight,Duration,Intensity,Stop
280,WDF123,26/10/2014 17:30,5:30 PM,8,20.625,0.046875,0,No,0.251512732,120,58.9,1
281,WDF123,28/10/2014 17:40,5:40 PM,6,23.35166667,0.007166667,0,No,1.203233183,90,39.55556,1
282,WDF123,30/10/2014 17:25,5:25 PM,7,20.98142857,0.056571429,0,No,3.120791875,100,46.09,1
283,WDF123,31/10/2014 17:15,5:15 PM,8,20.4575,0.061875,0,No,4.398020316,120,26.225,1
284,WDF123,01/11/2014 17:20,5:20 PM,8,22.16625,0.0335,0,No,5.79984447,120,34.175,1
285,WDF123,02/11/2014 17:20,5:20 PM,8,20.0925,0.03075,0,No,7.251142823,115,42.77391,1
286,WDF123,04/11/2014 16:35,4:35 PM,15,21.22333333,0.1102,0,No,9.938493841,220,62.65,1
287,WDF123,05/11/2014 17:25,5:25 PM,8,21.73625,0.03525,0,No,11.0239394,115,47.27826,1
288,WDF123,07/11/2014 18:10,6:10 PM,4,20.3825,0.0025,0,No,10.50810876,55,61.8,1
289,WDF123,08/11/2014 17:20,5:20 PM,6,18.57666667,0.0345,0,No,9.180464985,95,59.97895,1
290,WDF123,09/11/2014 17:00,5:00 PM,13,20.77076923,0.075538462,0,No,7.804348392,200,44.93,1
292,WDF123,11/11/2014 16:10,4:10 PM,12,20.45916667,0.06375,0,No,5.199579743,180,46.47778,1
293,WDF123,12/11/2014 17:20,5:20 PM,12,21.2108,0.03568,0,No,4.055661595,180,28.21111,1
294,WDF123,13/11/2014 17:20,5:20 PM,15,20.25266667,0.016466667,0,No,3.05209447,225,37.05778,1
295,WDF123,14/11/2014 17:35,5:35 PM,9,18.56882353,0.014470588,0,No,2.18930286,130,50.56154,1
296,WDF123,15/11/2014 16:50,4:50 PM,9,21.43,0.082111111,0,No,1.481705633,135,18.11852,1
297,WDF123,16/11/2014 17:35,5:35 PM,9,20.12222222,0.028888889,0,No,0.926948034,140,56.09286,1
298,WDF123,17/11/2014 16:50,4:50 PM,10,23.281,0.0921,0,No,0.511931665,155,28.36129,1
299,WDF123,18/11/2014 17:30,5:30 PM,9,22.05666667,0.031444444,0,No,0.234432647,135,54.02222,1
300,WDF123,20/11/2014 17:10,5:10 PM,9,22.93333333,0.058,0,No,0.011592528,140,25.17857,1
301,WDF123,21/11/2014 16:30,4:30 PM,11,17.57181818,0.058545455,0,No,0,160,51.8375,1
302,WDF123,22/11/2014 17:05,5:05 PM,10,23.055,0.0436,0,No,0,145,39.47586,1
303,WDF123,23/11/2014 17:05,5:05 PM,13,21.92461538,0.016692308,0,No,0.024833066,190,30.58947,1
304,WDF123,24/11/2014 17:10,5:10 PM,7,20.32714286,0.010857143,0,No,0.151974867,110,52.60909,1
306,WDF123,26/11/2014 17:05,5:05 PM,11,21.88,0.069818182,0,No,0.94848909,170,49.72941,1
307,WDF123,27/11/2014 17:25,5:25 PM,7,22.06285714,0.014142857,0,No,1.691915915,100,50.89,1
308,WDF123,28/11/2014 16:55,4:55 PM,15,21.51466667,0.049066667,0,No,2.669433576,220,27.75455,1
309,WDF123,29/11/2014 17:45,5:45 PM,5,22.848,0.0178,0,No,3.84094613,70,39.9,1
310,WDF123,01/12/2014 17:05,5:05 PM,9,20.89,0.013333333,0.254,No,6.541988052,135,55.37037,1
311,WDF123,02/12/2014 16:50,4:50 PM,14,20.13357143,0.0735,0,No,7.938331171,210,51.46667,1
312,WDF123,03/12/2014 17:30,5:30 PM,10,18.80631579,0.038842105,0,No,9.252342796,145,60.02069,1
313,WDF123,04/12/2014 17:35,5:35 PM,6,20.24833333,0.042166667,0,No,10.43046326,95,43.62105,1
314,WDF123,06/12/2014 17:25,5:25 PM,7,18.38142857,0.052571429,0,No,10.99217949,105,28.62857,1
315,WDF123,07/12/2014 17:20,5:20 PM,9,21.60777778,0.047,0,No,10.00372521,130,34.56154,1
316,WDF123,08/12/2014 18:05,6:05 PM,4,20.7325,0.01625,0,No,8.752682497,60,33.75,1
317,WDF123,09/12/2014 16:45,4:45 PM,14,20.44714286,0.026571429,0,No,7.481643038,215,21.87442,1
318,WDF123,10/12/2014 17:00,5:00 PM,10,21.723,0.0731,0,No,6.238129402,150,22.98667,1
319,WDF123,11/12/2014 17:15,5:15 PM,12,20.78,0.073166667,0,No,5.061808344,185,51.23784,1
320,WDF123,12/12/2014 17:00,5:00 PM,12,21.93166667,0.072,0,No,3.976870195,185,33.67027,1
321,WDF123,13/12/2014 17:25,5:25 PM,9,22.65333333,0.045555556,0,No,3.005612359,130,43.33846,1
322,WDF123,14/12/2014 17:20,5:20 PM,11,22.72826087,0.042086957,0,No,2.147183214,160,41.71875,1
323,WDF123,15/12/2014 16:40,4:40 PM,12,23.47333333,0.084,0,No,1.431376834,180,22.22778,1
324,WDF123,16/12/2014 17:10,5:10 PM,11,23.25454545,0.061636364,0,No,0.867261888,160,39.1625,1
325,WDF123,17/12/2014 17:50,5:50 PM,7,24.37714286,0.036571429,0,No,0.453038935,100,46.34,1
326,WDF123,18/12/2014 17:35,5:35 PM,9,24.18888889,0.041555556,0,No,0.184876482,140,61.61429,1
329,WDF123,21/12/2014 17:20,5:20 PM,7,25.02571429,0.055571429,0,No,0,105,36.98095,1
330,WDF123,22/12/2014 16:40,4:40 PM,12,21.22,0.069416667,0,No,0.001684974,185,42.56757,1
331,WDF123,23/12/2014 16:35,4:35 PM,10,17.658,0.0232,7.366,No,0.07522878,145,52.24828,1
332,WDF123,24/12/2014 17:15,5:15 PM,8,22.34875,0.078625,0,No,0.285509999,125,55.128,1
333,WDF123,26/12/2014 16:55,4:55 PM,11,22.57636364,0.066181818,0,No,1.303133514,165,32.45455,1
334,WDF123,27/12/2014 17:20,5:20 PM,8,24.15125,0.09125,0,No,2.146379915,120,48.375,1
335,WDF123,28/12/2014 16:45,4:45 PM,12,25.08083333,0.118,0,No,3.188316824,180,17.77222,1
336,WDF123,29/12/2014 17:35,5:35 PM,8,23.71,0.053625,0,No,4.402342946,115,34.03478,1
337,WDF123,04/01/2015 18:05,6:05 PM,9,23.76111111,0.014666667,0,No,11.11513099,130,26.03077,1
338,WDF123,06/01/2015 18:00,6:00 PM,6,NA,NA,NA,No,9.845644979,90,37.43333,1
339,WDF123,09/01/2015 17:45,5:45 PM,11,NA,NA,NA,No,6.263346847,170,44.59412,1
340,WDF123,11/01/2015 18:25,6:25 PM,5,NA,NA,NA,No,3.972043584,75,22.97333,1
341,WDF123,12/01/2015 17:55,5:55 PM,8,NA,NA,NA,No,2.961172845,120,11.54167,1
342,WDF123,13/01/2015 16:55,4:55 PM,13,NA,NA,NA,No,2.063986786,190,24.5,1
343,WDF123,14/01/2015 18:15,6:15 PM,5,23.536,0.0206,0,No,1.31602829,75,63.36,1
344,WDF123,18/01/2015 17:20,5:20 PM,8,27.50875,0.111875,0,No,0.018289737,115,32.13043,1
345,WDF123,19/01/2015 17:30,5:30 PM,12,24.55333333,0.039416667,0,No,0.000166682,175,37.30286,1
349,WDF123,25/01/2015 17:45,5:45 PM,7,23.36571429,0.064428571,0,No,1.678481265,110,44.98182,1
350,WDF123,26/01/2015 18:00,6:00 PM,8,23.38875,0.0355,0,No,2.606927065,125,41.12,1
351,WDF123,27/01/2015 18:00,6:00 PM,7,25.21307692,0.039076923,0,No,3.722869458,100,21.5,1
352,WDF123,28/01/2015 17:30,5:30 PM,8,25.65875,0.093,0,No,4.973526197,120,57.775,1
353,WDF123,30/01/2015 18:10,6:10 PM,5,24.92818182,0.024727273,0,No,7.613975972,70,47.78571,1
354,WDF123,05/02/2015 18:05,6:05 PM,6,24.77666667,0.049333333,0,No,9.822835778,90,38.45556,1
355,WDF123,06/02/2015 18:15,6:15 PM,8,24.435,0.018375,0,No,8.650832077,120,30.2,1
356,WDF123,09/02/2015 17:45,5:45 PM,7,25.81428571,0.072285714,0,No,4.941047235,110,49.7,1
358,WDF123,11/02/2015 18:05,6:05 PM,8,25.46625,0.042,0,No,2.696582972,120,42.45,1
360,WDF123,13/02/2015 18:15,6:15 PM,6,26.90666667,0.024833333,0,No,1.046979462,90,16.62222,1
361,WDF123,15/02/2015 18:25,6:25 PM,10,18.42,6.00E-04,0.254,No,0.199365364,150,33.91333,1
362,WDF123,16/02/2015 17:25,5:25 PM,9,24.80888889,0.064888889,0,No,0.045093895,130,43.50769,1
363,WDF123,17/02/2015 18:00,6:00 PM,8,17.35,0.007375,0.254,No,0.002072489,125,42.408,1
364,WDF123,19/02/2015 17:25,5:25 PM,12,25.37166667,0.0695,0,No,0.00376807,175,34.94857,1
365,WDF123,21/02/2015 17:50,5:50 PM,8,25.54,0.034875,0,No,0.310269663,120,48.1,1
366,WDF123,22/02/2015 18:10,6:10 PM,8,25.06625,0.0205,0,No,0.718934614,115,31.81739,1
367,WDF123,23/02/2015 16:50,4:50 PM,15,26.77733333,0.1376,0,No,1.333739813,230,34.07391,1
368,WDF123,24/02/2015 18:25,6:25 PM,6,25.57,0.011833333,0,No,2.160433894,90,32.95556,1
369,WDF123,27/02/2015 18:00,6:00 PM,10,24.979,0.035,0,No,5.573470958,145,32.05517,1
370,WDF123,28/02/2015 18:20,6:20 PM,8,25.2825,0.021,0,No,6.846926931,115,46.7913,1
371,WDF123,01/03/2015 17:25,5:25 PM,10,26.992,0.0803,0,No,8.090058216,150,19.98667,1
372,WDF123,02/03/2015 17:40,5:40 PM,7,26.20571429,0.076142857,0,No,9.241755575,105,43.34286,1
373,WDF123,03/03/2015 18:05,6:05 PM,7,23.81,0.043285714,0,No,10.26190263,100,38.59,1
374,WDF123,04/03/2015 18:00,6:00 PM,9,24.15333333,0.047222222,0,No,11.10990056,140,26.87143,1
375,WDF123,06/03/2015 18:20,6:20 PM,6,25.25,0.025833333,0,No,10.73127765,85,19.85882,1
376,WDF123,07/03/2015 18:05,6:05 PM,7,25.12142857,0.044,0,No,9.635506423,105,24.05714,1
377,WDF123,23/03/2015 17:40,5:40 PM,11,20.58727273,0.003727273,0,No,0.545687039,170,37.98235,1
378,WDF123,26/03/2015 17:25,5:25 PM,6,22.43333333,0.058666667,0,No,2.70170526,90,35.42222,1
379,WDF123,27/03/2015 18:20,6:20 PM,5,23.372,0.012,0,No,3.753958689,80,30.85,1
380,WDF123,28/03/2015 17:50,5:50 PM,6,23.85666667,0.065333333,0,No,4.910245815,95,27.49474,1
382,WDF123,01/04/2015 18:00,6:00 PM,8,23.61375,0.024,0,No,9.559898821,115,50.04348,1
383,WDF123,03/04/2015 17:55,5:55 PM,9,23.10444444,0.013777778,0,No,11.18730036,130,46.10769,1
384,WDF123,04/04/2015 18:00,6:00 PM,5,23.19,0.0538,0,No,11.08747495,70,33.1,1
386,WDF123,06/04/2015 17:35,5:35 PM,9,18.46222222,0.028666667,0,No,9.145438517,130,35.43077,1
387,WDF123,08/04/2015 17:50,5:50 PM,4,23.58,0.0485,0,No,6.369178424,65,31.06154,1
388,WDF123,09/04/2015 17:55,5:55 PM,7,22.62857143,0.025142857,0,No,4.952693322,110,32.21818,1
389,WDF123,11/04/2015 17:50,5:50 PM,7,24.80428571,0.055142857,0,No,2.468767788,110,26.12727,1
390,WDF123,12/04/2015 18:15,6:15 PM,7,24.21857143,0.008857143,0,No,1.529576072,105,50.7619,1
391,WDF123,14/04/2015 18:05,6:05 PM,7,19.78571429,0.007,4.826,No,0.374615263,110,26.65455,1
392,WDF123,15/04/2015 17:50,5:50 PM,8,23.90125,0.017125,0,No,0.120821764,120,47.31667,1
393,WDF123,17/04/2015 18:05,6:05 PM,6,20.14166667,0.037,0,No,4.16E-05,95,44.49474,1
394,WDF123,18/04/2015 16:40,4:40 PM,16,18.2675,0.0606875,0,No,0,235,43.71064,1
395,WDF123,19/04/2015 17:50,5:50 PM,5,21.13,0.038,0,No,0.021483056,70,51.38571,1
396,WDF123,20/04/2015 17:35,5:35 PM,9,21.21333333,0.021555556,0,No,0.140414953,140,25.7,1
397,WDF123,21/04/2015 17:15,5:15 PM,9,21.77,0.018222222,0,No,0.401706181,135,23.22963,1
398,WDF123,22/04/2015 17:10,5:10 PM,15,19.21133333,0.0186,0.762,No,0.835930722,220,37.43636,1
12,WDF126,12/08/2014 18:00,6:00 PM,7,19.92538462,0.014,0,No,8.983245286,100,39.73,1
14,WDF126,14/08/2014 18:20,6:20 PM,7,20.68333333,0.002666667,0,No,5.986952887,105,27.58095,1
31,WDF126,10/09/2014 17:50,5:50 PM,6,21.05357143,0.028857143,0,No,9.477296921,95,35.27368,1
56,WDF126,10/10/2014 17:15,5:15 PM,11,22.65578947,0.015473684,0,Yes,8.539002628,170,59.21176,1
167,WDF126,07/04/2015 18:05,6:05 PM,9,20.546,0.0068,0,No,7.798872328,140,38.3,1
170,WDF126,13/04/2015 18:20,6:20 PM,3,24.38,0.006222222,0,No,0.831720735,45,29.42222,1
265,WDF126,08/10/2014 17:45,5:45 PM,7,21.40384615,0.024615385,0,Yes,11.01535616,100,37.89,1
278,WDF126,24/10/2014 16:35,4:35 PM,12,20.40846154,0.023076923,0,Yes,0.003671103,175,31.66286,1
305,WDF126,25/11/2014 17:15,5:15 PM,8,19.99578947,0.015578947,0,Yes,0.443548143,115,25.13913,1
348,WDF126,23/01/2015 17:45,5:45 PM,10,23.62333333,0.048,0,No,0.462108209,145,35.93103,1
385,WDF126,05/04/2015 17:25,5:25 PM,8,23.24666667,0.0492,0,No,10.36636097,120,42.425,1
399,WDF126,02/08/2014 18:10,6:10 PM,5,21.358,0.0042,0,No,2.040767177,75,23.98667,1
400,WDF126,03/08/2014 17:25,5:25 PM,9,20.15222222,0.035,0,No,2.981436514,140,28.03571,1
401,WDF126,04/08/2014 16:45,4:45 PM,12,17.02833333,0.01025,8.382,No,4.122498264,185,51.18378,1
402,WDF126,06/08/2014 17:30,5:30 PM,12,19.05416667,0.032833333,0,No,6.882043515,185,40.74595,1
403,WDF126,07/08/2014 16:45,4:45 PM,10,20.928,0.1566,0,No,8.347034858,150,29.95333,1
404,WDF126,08/08/2014 16:20,4:20 PM,11,21.30909091,0.154181818,0,No,9.724997336,165,33.64242,1
405,WDF126,10/08/2014 17:55,5:55 PM,5,17.842,0.0116,0,No,11.05551521,80,38.275,1
406,WDF126,12/08/2014 18:00,6:00 PM,7,19.92538462,0.014,0,No,8.983245286,100,39.73,1
407,WDF126,14/08/2014 18:20,6:20 PM,7,20.68333333,0.002666667,0,No,5.986952887,105,27.58095,1
408,WDF126,15/08/2014 18:20,6:20 PM,8,21.02125,0.004625,0,No,4.583371423,115,47.68696,1
409,WDF126,17/08/2014 17:40,5:40 PM,6,21.27833333,0.013666667,0,No,2.302104461,95,63.91579,1
410,WDF126,18/08/2014 18:20,6:20 PM,5,20.304,0.0154,0,No,1.48156544,70,35.08571,1
411,WDF126,19/08/2014 17:55,5:55 PM,6,21.28666667,0.008333333,0,No,0.87176344,90,20.36667,1
412,WDF126,20/08/2014 17:25,5:25 PM,11,21.77363636,0.069181818,0,No,0.456362882,170,34.82353,1
413,WDF126,21/08/2014 17:45,5:45 PM,7,23.27285714,0.020714286,0,No,0.198443753,100,49.03,1
414,WDF126,23/08/2014 18:10,6:10 PM,5,18.684,0.0102,0,No,0.009949021,80,40.0875,1
415,WDF126,25/08/2014 16:55,4:55 PM,9,17.30333333,0.023,0,No,0,140,41.04286,1
416,WDF126,26/08/2014 17:50,5:50 PM,6,23.13666667,0.037166667,0,No,0.007376151,90,22.46667,1
417,WDF126,27/08/2014 18:00,6:00 PM,6,23.38166667,0.014,0,No,0.072554629,95,69.05263,1
418,WDF126,28/08/2014 16:50,4:50 PM,10,20.019,0.0456,0,No,0.231444382,145,60,1
421,WDF126,01/09/2014 17:05,5:05 PM,8,19.07375,0.0095,0,No,2.607971679,120,65.4,1
422,WDF126,02/09/2014 16:30,4:30 PM,10,18.495,0.1253,0,No,3.756720361,150,22.29333,1
423,WDF126,04/09/2014 17:20,5:20 PM,9,16.31777778,0.000666667,5.08,No,6.568976568,135,37.34074,1
424,WDF126,05/09/2014 17:05,5:05 PM,9,16.22666667,0.010555556,0,No,8.056662987,130,47.66923,1
425,WDF126,06/09/2014 16:50,4:50 PM,10,21.093,0.0637,0,No,9.459444024,150,24.08667,1
426,WDF126,07/09/2014 17:55,5:55 PM,6,21.20333333,0.029666667,0,No,10.65171741,95,20.52632,1
427,WDF126,08/09/2014 18:05,6:05 PM,5,20.898,0.0322,0,No,11.14805692,75,26.56,1
428,WDF126,09/09/2014 17:40,5:40 PM,13,21.42692308,0.011538462,0,No,10.84919743,200,41.525,1
429,WDF126,10/09/2014 17:50,5:50 PM,6,21.05357143,0.028857143,0,No,9.477296921,95,35.27368,1
430,WDF126,11/09/2014 18:15,6:15 PM,5,21.478,0.0132,0,No,8.004451878,75,37.42667,1
431,WDF126,12/09/2014 17:15,5:15 PM,8,23.1025,0.05975,0,No,6.526821498,115,28.98261,1
432,WDF126,13/09/2014 17:40,5:40 PM,10,22.586,0.0163,0,No,5.114656135,155,41.89677,1
433,WDF126,14/09/2014 17:10,5:10 PM,10,19.108,0.0131,0,No,3.847498456,145,31.13103,1
434,WDF126,15/09/2014 17:45,5:45 PM,6,23.63166667,0.039333333,0,No,2.757386686,95,26.62105,1
435,WDF126,16/09/2014 17:30,5:30 PM,7,21.05714286,0.044,0,No,1.87273631,100,35.62,1
436,WDF126,17/09/2014 17:50,5:50 PM,6,23.39833333,0.035166667,0,No,1.183717362,95,29.34737,1
437,WDF126,18/09/2014 17:30,5:30 PM,5,24.754,0.099,0,No,0.684365907,80,22.7375,1
438,WDF126,19/09/2014 17:35,5:35 PM,9,23.38444444,0.068222222,0,No,0.348601906,140,47.14286,1
439,WDF126,20/09/2014 17:40,5:40 PM,10,22.154,0.0256,0,No,0.143619075,150,44.87333,1
440,WDF126,21/09/2014 17:00,5:00 PM,12,23.2975,0.045,0,No,0.03922801,185,26.97838,1
441,WDF126,22/09/2014 17:40,5:40 PM,7,21.74285714,0.028714286,0,No,0.003666387,110,34.81818,1
442,WDF126,23/09/2014 17:30,5:30 PM,7,22.92571429,0.044714286,0.254,No,0,100,52.95,1
443,WDF126,24/09/2014 17:35,5:35 PM,6,23.57333333,0.054666667,0,No,0,95,41.62105,1
444,WDF126,25/09/2014 17:30,5:30 PM,8,22.00125,0.014375,0,No,0.024583107,120,36.35,1
445,WDF126,26/09/2014 17:00,5:00 PM,16,20.85125,0.020125,0,No,0.131198862,240,38.42917,1
446,WDF126,27/09/2014 17:45,5:45 PM,7,23.9,0.045571429,0,No,0.370325473,105,51.37143,1
447,WDF126,28/09/2014 17:35,5:35 PM,10,23.856,0.0411,0,No,0.78942751,145,32.24828,1
448,WDF126,29/09/2014 17:55,5:55 PM,5,24.96,0.0216,0,No,1.43555307,75,49.62667,1
449,WDF126,30/09/2014 18:20,6:20 PM,4,24.925,0.00675,0,No,2.327201736,60,42.6,1
450,WDF126,01/10/2014 17:50,5:50 PM,7,24.27714286,0.020571429,0,No,3.465676749,105,34.44762,1
451,WDF126,02/10/2014 17:30,5:30 PM,9,24.54111111,0.039888889,0,No,4.79625852,135,42.92593,1
452,WDF126,03/10/2014 18:25,6:25 PM,3,19.69,0.000666667,0,No,6.256931966,50,58.52,1
453,WDF126,04/10/2014 17:10,5:10 PM,7,21.28285714,0.058857143,0,No,7.733705908,110,40.91818,1
454,WDF126,05/10/2014 17:15,5:15 PM,8,21.515,0.030125,0,No,9.143042626,125,41.656,1
455,WDF126,07/10/2014 17:25,5:25 PM,6,18.45,0.0125,0.254,Yes,11.19255992,85,26.81176,1
456,WDF126,08/10/2014 17:45,5:45 PM,7,21.40384615,0.024615385,0,Yes,11.01535616,100,37.89,1
457,WDF126,10/10/2014 17:15,5:15 PM,11,22.65578947,0.015473684,0,Yes,8.539002628,170,59.21176,1
458,WDF126,11/10/2014 17:40,5:40 PM,7,23.65142857,0.015714286,0,Yes,7.100025708,105,59.04762,1
459,WDF126,13/10/2014 17:25,5:25 PM,7,19.40142857,0.019571429,0,Yes,4.424784012,100,14.45,1
460,WDF126,14/10/2014 17:50,5:50 PM,4,20.8025,0.021,0,Yes,3.303375031,65,28.43077,1
461,WDF126,15/10/2014 17:10,5:10 PM,7,24.89142857,0.036428571,0,Yes,2.360316382,110,22.45455,1
462,WDF126,16/10/2014 17:30,5:30 PM,6,20.665,0.004,0.254,Yes,1.601656347,95,28.23158,1
463,WDF126,18/10/2014 17:25,5:25 PM,9,20.96777778,0.019222222,0,Yes,0.573955473,130,39.34615,1
464,WDF126,19/10/2014 17:30,5:30 PM,7,23.62428571,0.023,0,Yes,0.281199128,110,53.74545,1
465,WDF126,22/10/2014 17:00,5:00 PM,14,20.60071429,0.062857143,0,Yes,0.000701282,215,26.68372,1
466,WDF126,24/10/2014 16:35,4:35 PM,12,20.40846154,0.023076923,0,Yes,0.003671103,175,31.66286,1
467,WDF126,25/10/2014 17:40,5:40 PM,9,20.27222222,0.018111111,0,Yes,0.06744164,130,69.67692,1
468,WDF126,28/10/2014 17:35,5:35 PM,12,22.77416667,0.006833333,0,Yes,1.203233183,175,29.41714,1
470,WDF126,30/10/2014 17:15,5:15 PM,13,20.11923077,0.047461538,0,Yes,3.120791875,190,46.80526,1
471,WDF126,31/10/2014 17:10,5:10 PM,10,20.133,0.0495,0,Yes,4.398020316,150,37.08667,1
472,WDF126,02/11/2014 18:05,6:05 PM,5,20.124,0.0128,0,Yes,7.251142823,70,40.91429,1
473,WDF126,03/11/2014 17:55,5:55 PM,5,20.524,0.0048,0,Yes,8.663159139,75,67.62667,1
474,WDF126,04/11/2014 17:35,5:35 PM,6,21.50666667,0.075166667,0,Yes,9.938493841,90,35.81111,1
475,WDF126,05/11/2014 17:35,5:35 PM,5,22.436,0.0564,0,Yes,11.0239394,75,34.01333,1
476,WDF126,08/11/2014 17:45,5:45 PM,5,18.336,0.018,0,Yes,9.180464985,80,61.225,1
477,WDF126,09/11/2014 17:20,5:20 PM,10,20.903,0.07,0,Yes,7.804348392,155,37.88387,1
478,WDF126,10/11/2014 17:15,5:15 PM,7,17.96142857,0.033714286,0,Yes,6.456591441,105,65.92381,1
479,WDF126,11/11/2014 16:30,4:30 PM,12,20.2375,0.046583333,0,Yes,5.199579743,185,41.42162,1
480,WDF126,12/11/2014 17:15,5:15 PM,8,22.02875,0.05575,0,Yes,4.055661595,120,46.76667,1
481,WDF126,13/11/2014 17:50,5:50 PM,6,20.845,0.013833333,0,Yes,3.05209447,95,39.81053,1
482,WDF126,14/11/2014 17:25,5:25 PM,7,18.70714286,0.017571429,0,Yes,2.18930286,100,28.69,1
483,WDF126,16/11/2014 16:40,4:40 PM,13,20.65692308,0.055615385,0,Yes,0.926948034,195,45.03077,1
484,WDF126,17/11/2014 17:10,5:10 PM,11,22.19363636,0.038545455,0,Yes,0.511931665,160,50.24375,1
485,WDF126,19/11/2014 17:20,5:20 PM,12,19.66833333,0.027,0,Yes,0.077148739,180,61.32222,1
486,WDF126,21/11/2014 16:55,4:55 PM,11,17.27636364,0.036272727,0,Yes,0,170,48.38824,1
487,WDF126,22/11/2014 16:45,4:45 PM,12,23.07916667,0.05075,0,Yes,0,175,39.52571,1
488,WDF126,23/11/2014 17:00,5:00 PM,9,22.45666667,0.024111111,0,Yes,0.024833066,135,57.71111,1
489,WDF126,24/11/2014 17:25,5:25 PM,10,19.83,0.0052,0.254,Yes,0.151974867,145,45.3931,1
490,WDF126,25/11/2014 17:15,5:15 PM,8,19.99578947,0.015578947,0,Yes,0.443548143,115,25.13913,1
491,WDF126,26/11/2014 17:35,5:35 PM,6,21.9,0.024,0,Yes,0.94848909,95,30.6,1
492,WDF126,27/11/2014 16:45,4:45 PM,13,21.89076923,0.038538462,0,No,1.691915915,200,38.35,1
494,WDF126,29/11/2014 17:20,5:20 PM,10,22.88,0.0467,0,Yes,3.84094613,145,27.14483,1
495,WDF126,30/11/2014 17:05,5:05 PM,12,23.05916667,0.05425,0.254,Yes,5.156515862,185,38.83784,1
496,WDF126,01/12/2014 17:40,5:40 PM,9,19.40111111,0.004555556,0,Yes,6.541988052,135,69.25185,1
497,WDF126,02/12/2014 17:40,5:40 PM,12,19.325,0.015416667,0,Yes,7.938331171,175,35.11429,1
498,WDF126,07/12/2014 17:40,5:40 PM,6,21.36833333,0.0255,0,Yes,10.00372521,95,52.75789,1
499,WDF126,14/12/2014 17:40,5:40 PM,11,21.99090909,0.021,0,Yes,2.147183214,165,61.52727,1
500,WDF126,15/12/2014 17:10,5:10 PM,11,22.84727273,0.029636364,0,No,1.431376834,170,49.58235,1
501,WDF126,16/12/2014 17:00,5:00 PM,10,23.9,0.0952,0,Yes,0.867261888,145,35.63448,1
502,WDF126,17/12/2014 16:35,4:35 PM,13,25.09615385,0.154384615,0,Yes,0.453038935,190,46.99474,1
503,WDF126,18/12/2014 17:30,5:30 PM,11,23.69636364,0.034,0,Yes,0.184876482,165,38.70303,1
504,WDF126,19/12/2014 17:25,5:25 PM,8,21.4075,0.056,0,Yes,0.047593468,115,47.35652,1
505,WDF126,20/12/2014 16:15,4:15 PM,16,23.205625,0.1393125,0,Yes,0.0034659,235,66.22128,1
506,WDF126,24/12/2014 17:20,5:20 PM,11,21.68272727,0.057181818,0,Yes,0.285509999,170,46.29412,1
507,WDF126,25/12/2014 17:20,5:20 PM,8,21.95875,0.0425,0,Yes,0.68582003,115,32.03478,1
508,WDF126,26/12/2014 17:05,5:05 PM,9,23.01333333,0.080888889,0,Yes,1.303133514,130,27.56923,1
509,WDF126,27/12/2014 17:45,5:45 PM,8,23.14625,0.036375,0,Yes,2.146379915,120,52.21667,1
510,WDF126,28/12/2014 17:20,5:20 PM,8,25.275,0.093625,0,No,3.188316824,115,32.05217,1
511,WDF126,29/12/2014 17:30,5:30 PM,13,22.57307692,0.033,0,No,4.402342946,190,36.62632,1
512,WDF126,30/12/2014 17:50,5:50 PM,5,24.734,0.0572,0,No,5.721810455,80,38.3375,1
513,WDF126,31/12/2014 17:20,5:20 PM,7,25.94571429,0.109428571,0,No,7.092523236,110,34.55455,1
514,WDF126,01/01/2015 18:00,6:00 PM,5,24.71,0.034,0,No,8.435719136,80,25.8,1
515,WDF126,02/01/2015 17:45,5:45 PM,7,24.76714286,0.046857143,0,No,9.679006679,105,23.10476,1
516,WDF126,03/01/2015 17:55,5:55 PM,4,25.755,0.04625,0,No,10.73992125,65,56.67692,1
517,WDF126,04/01/2015 16:20,4:20 PM,14,26.61571429,0.166142857,0,No,11.11513099,210,30.72381,1
518,WDF126,05/01/2015 18:05,6:05 PM,8,24.37,0.011125,0,No,10.92602186,120,23.24167,1
519,WDF126,07/01/2015 18:20,6:20 PM,5,NA,NA,NA,No,8.668531007,75,45.94667,1
520,WDF126,08/01/2015 17:45,5:45 PM,6,NA,NA,NA,No,7.460391281,90,52.55556,1
521,WDF126,09/01/2015 18:15,6:15 PM,5,NA,NA,NA,No,6.263346847,80,50.925,1
522,WDF126,12/01/2015 17:45,5:45 PM,9,NA,NA,NA,No,2.961172845,140,34.37857,1
523,WDF126,13/01/2015 17:50,5:50 PM,7,NA,NA,NA,No,2.063986786,110,35.07273,1
524,WDF126,14/01/2015 17:20,5:20 PM,9,24.68888889,0.101888889,0,No,1.31602829,130,35.81538,1
525,WDF126,15/01/2015 18:00,6:00 PM,7,25.05714286,0.032714286,0,No,0.742074753,105,49.48571,1
526,WDF126,16/01/2015 17:25,5:25 PM,11,25.34454545,0.056545455,0,No,0.344254841,170,42.47647,1
527,WDF126,17/01/2015 17:00,5:00 PM,12,26.12333333,0.105833333,0,No,0.114751027,185,31.31351,1
528,WDF126,18/01/2015 17:30,5:30 PM,11,25.74181818,0.055636364,0,No,0.018289737,165,39.06061,1
