Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalDate3,Actual_date,Next_actual_date,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,Date stop,time_date_stop,StopTime_Previous,Pack,Time Dawn,Dawn,Dusk,Dawn2,Time Dusk,Moonlight,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Rainfall,Midnight,Nightstart,Nightend,try
115,WDM115,19/03/2012,21:10:00,32,41,20/03/2012,21/03/2012,21/03/2016,21/03/2016,22/03/2016,00:10:00,19/03/2012 21:10,WDM11542450,20/03/2012 00:10,185,9553,22/03/2016 00:10,22/03/2016,00:10:00,Start,51.63784,Nighttime,03:15:00,22/03/2016,22/03/2016 03:15,19/03/2012 23:40,Toucans,6:16 AM,21/03/2016 06:16,21/03/2016 19:04,22/03/2016 06:16,7:04 PM,0.008329057,NA,NA,NA,No,30.16,0,00:00:00,Yes,Yes,TRUE
115,WDM115,20/03/2012,21:10:00,51,72,21/03/2012,22/03/2012,22/03/2016,22/03/2016,23/03/2016,00:10:00,20/03/2012 21:10,WDM11542451,21/03/2012 00:10,75,4018,23/03/2016 00:10,23/03/2016,00:10:00,Start,53.57333,Nighttime,01:25:00,23/03/2016,23/03/2016 01:25,20/03/2012 23:25,Toucans,6:16 AM,22/03/2016 06:16,22/03/2016 19:04,23/03/2016 06:16,7:04 PM,1.35E-05,NA,NA,NA,No,29.5,0,00:00:00,Yes,Yes,TRUE
119,WDM119,01/02/2014,21:10:00,0,2,02/02/2014,03/02/2014,03/02/2018,02/02/2014,03/02/2014,00:10:00,01/02/2014 21:10,WDM11941672,02/02/2014 00:10,145,7832,03/02/2014 00:10,03/02/2014,00:10:00,Start,54.01379,Nighttime,02:35:00,03/02/2014,03/02/2014 02:35,01/02/2014 23:45,Crocodiles,6:22 AM,02/02/2014 06:22,02/02/2014 19:12,03/02/2014 06:22,7:12 PM,0.330394234,NA,NA,NA,No,29.08,0,00:00:00,Yes,Yes,TRUE
119,WDM119,30/04/2014,21:10:00,255,166,30/04/2014,01/05/2014,01/05/2018,30/04/2014,01/05/2014,00:10:00,30/04/2014 21:10,WDM11941759,01/05/2014 00:10,1535,2027,01/05/2014 00:10,01/05/2014,00:10:00,Start,1.320521,Nighttime,01:45:00,01/05/2014,01/05/2014 01:45,30/04/2014 23:50,Crocodiles,6:05 AM,30/04/2014 06:05,30/04/2014 18:55,01/05/2014 06:05,6:55 PM,0.055748695,NA,NA,NA,No,NA,0,00:00:00,Yes,Yes,TRUE
135,WDM135,10/03/2017,21:10:00,1,0,11/03/2017,12/03/2017,12/03/2021,11/03/2017,12/03/2017,00:10:00,10/03/2017 21:10,WDM13542805,11/03/2017 00:10,190,9153,12/03/2017 00:10,12/03/2017,00:10:00,Start,48.17368,Nighttime,03:20:00,12/03/2017,12/03/2017 03:20,10/03/2017 23:50,Toucan,6:19 AM,11/03/2017 06:19,11/03/2017 19:07,12/03/2017 06:19,7:07 PM,11.19502604,NA,NA,NA,No,31.42,0,00:00:00,Yes,Yes,TRUE
135,WDM135,14/03/2017,21:10:00,0,3,15/03/2017,16/03/2017,16/03/2021,15/03/2017,16/03/2017,00:10:00,14/03/2017 21:10,WDM13542809,15/03/2017 00:10,105,3653,16/03/2017 00:10,16/03/2017,00:10:00,Start,34.79048,Nighttime,01:55:00,16/03/2017,16/03/2017 01:55,14/03/2017 23:35,Toucan,6:18 AM,15/03/2017 06:18,15/03/2017 19:06,16/03/2017 06:18,7:06 PM,7.815466405,NA,NA,NA,No,32,0,00:00:00,Yes,Yes,TRUE
97,WDM97,17/02/2007,21:12:00,105,107,18/02/2007,19/02/2007,19/02/2011,19/02/2011,20/02/2011,00:12:00,17/02/2007 21:12,WDM9740593,18/02/2007 00:12,177.6,9805,20/02/2011 00:12,20/02/2011,00:12:00,Start,55.20833,Nighttime,03:09:36,20/02/2011,20/02/2011 03:09,17/02/2007 23:57,Rat,6:23 AM,19/02/2011 06:23,19/02/2011 19:12,20/02/2011 06:23,7:12 PM,9.939181674,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
97,WDM97,21/02/2007,21:12:00,16,18,22/02/2007,23/02/2007,23/02/2011,23/02/2011,24/02/2011,00:12:00,21/02/2007 21:12,WDM9740597,22/02/2007 00:12,110.4,6954,24/02/2011 00:12,24/02/2011,00:12:00,Start,62.98913,Nighttime,02:02:24,24/02/2011,24/02/2011 02:02,21/02/2007 23:52,Rat,6:23 AM,23/02/2011 06:23,23/02/2011 19:11,24/02/2011 06:23,7:11 PM,3.992240158,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
120,WDF120,01/01/2015,21:15:00,40,28,02/01/2015,03/01/2015,03/01/2019,02/01/2015,03/01/2015,00:15:00,01/01/2015 21:15,WDF12042006,02/01/2015 00:15,225,10403,03/01/2015 00:15,03/01/2015,00:15:00,Start,46.23556,Nighttime,04:00:00,03/01/2015,03/01/2015 04:00,01/01/2015 23:35,Truants,6:11 AM,02/01/2015 06:11,02/01/2015 19:02,03/01/2015 06:11,7:02 PM,9.679006679,NA,NA,NA,No,29.62,0,00:00:00,Yes,Yes,TRUE
120,WDF120,09/03/2015,21:15:00,3,0,10/03/2015,11/03/2015,11/03/2019,10/03/2015,11/03/2015,00:15:00,09/03/2015 21:15,WDF12042073,10/03/2015 00:15,75,2306,11/03/2015 00:15,11/03/2015,00:15:00,Start,30.74667,Nighttime,01:30:00,11/03/2015,11/03/2015 01:30,09/03/2015 23:50,Truants,6:20 AM,10/03/2015 06:20,10/03/2015 19:08,11/03/2015 06:20,7:08 PM,5.750720779,NA,NA,NA,No,NA,0,00:00:00,Yes,Yes,TRUE
130,WDM130,08/11/2014,21:15:00,3,1,09/11/2014,10/11/2014,10/11/2018,09/11/2014,10/11/2014,00:15:00,08/11/2014 21:15,WDM13041952,09/11/2014 00:15,125,3789,10/11/2014 00:15,10/11/2014,00:15:00,Start,30.312,Nighttime,02:20:00,10/11/2014,10/11/2014 02:20,08/11/2014 23:50,Ol Pejeta,5:52 AM,09/11/2014 05:52,09/11/2014 18:42,10/11/2014 05:52,6:42 PM,7.804348392,NA,NA,NA,No,26.51,0.25,00:00:00,Yes,Yes,TRUE
130,WDM130,01/12/2014,21:15:00,33,46,02/12/2014,03/12/2014,03/12/2018,02/12/2014,03/12/2014,00:15:00,01/12/2014 21:15,WDM13041975,02/12/2014 00:15,150,7893,03/12/2014 00:15,03/12/2014,00:15:00,Start,52.62,Nighttime,02:45:00,03/12/2014,03/12/2014 02:45,01/12/2014 23:50,Ol Pejeta,5:57 AM,02/12/2014 05:57,02/12/2014 18:48,03/12/2014 05:57,6:48 PM,7.938331171,NA,NA,NA,No,25.53,3.05,00:00:00,Yes,Yes,TRUE
130,WDM130,31/12/2014,21:15:00,197,233,01/01/2015,02/01/2015,02/01/2019,01/01/2015,02/01/2015,00:15:00,31/12/2014 21:15,WDM13042005,01/01/2015 00:15,105,6452,02/01/2015 00:15,02/01/2015,00:15:00,Start,61.44762,Nighttime,02:00:00,02/01/2015,02/01/2015 02:00,31/12/2014 23:35,Ol Pejeta,6:11 AM,01/01/2015 06:11,01/01/2015 19:02,02/01/2015 06:11,7:02 PM,8.435719136,NA,NA,NA,No,28.89,0,00:00:00,Yes,Yes,TRUE
123,WDF123,08/08/2014,21:15:00,70,62,08/08/2014,09/08/2014,09/08/2018,08/08/2014,09/08/2014,00:15:00,08/08/2014 21:15,WDF12341859,09/08/2014 00:15,1615,6815,09/08/2014 00:15,09/08/2014,00:15:00,Start,4.219814,Nighttime,03:10:00,09/08/2014,09/08/2014 03:10,08/08/2014 23:40,Crocodiles,6:14 AM,08/08/2014 06:14,08/08/2014 19:04,09/08/2014 06:14,7:04 PM,9.724997336,yes,no,yes,Yes,25.75,0,00:00:00,Yes,Yes,TRUE
136,WDM136,30/03/2017,21:15:00,184,240,30/03/2017,31/03/2017,31/03/2021,30/03/2017,31/03/2017,00:15:00,30/03/2017 21:15,WDM13642824,31/03/2017 00:15,1540,5879,31/03/2017 00:15,31/03/2017,00:15:00,Start,3.817532,Nighttime,01:55:00,31/03/2017,31/03/2017 01:55,30/03/2017 23:50,Crocodiles,6:13 AM,30/03/2017 06:13,30/03/2017 19:02,31/03/2017 06:13,7:02 PM,0.281507499,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
131,WDM131,02/07/2015,21:15:00,111,106,02/07/2015,03/07/2015,03/07/2019,02/07/2015,03/07/2015,00:15:00,02/07/2015 21:15,WDM13142187,03/07/2015 00:15,1680,9541,03/07/2015 00:15,03/07/2015,00:15:00,Start,5.679167,Nighttime,04:15:00,03/07/2015,03/07/2015 04:15,02/07/2015 21:45,Crocodiles,6:10 AM,02/07/2015 06:10,02/07/2015 19:04,03/07/2015 06:10,7:04 PM,10.8533569,NA,NA,NA,No,26.17,0,00:00:00,Yes,Yes,TRUE
126,WDF126,20/09/2014,21:15:00,21,29,20/09/2014,21/09/2014,21/09/2018,20/09/2014,21/09/2014,00:15:00,20/09/2014 21:15,WDF12641902,21/09/2014 00:15,1515,2891,21/09/2014 00:15,21/09/2014,00:15:00,Start,1.908251,Nighttime,01:30:00,21/09/2014,21/09/2014 01:30,20/09/2014 23:55,Katu,6:03 AM,20/09/2014 06:03,20/09/2014 18:51,21/09/2014 06:03,6:51 PM,0.143619075,NA,NA,NA,No,27.95,0,00:00:00,Yes,Yes,TRUE
112,WDM112,09/04/2008,21:15:00,4,4,09/04/2008,10/04/2008,10/04/2012,10/04/2012,11/04/2012,00:15:00,09/04/2008 21:15,WDM11241009,10/04/2008 00:15,1635,7343,11/04/2012 00:15,11/04/2012,00:15:00,Start,4.491131,Nighttime,03:30:00,11/04/2012,11/04/2012 03:30,09/04/2008 23:45,Tuis,6:10 AM,10/04/2012 06:10,10/04/2012 18:59,11/04/2012 06:10,6:59 PM,5.783154459,NA,NA,NA,No,NA,0,00:00:00,Yes,Yes,TRUE
112,WDM112,08/01/2009,21:15:00,5,5,09/01/2009,10/01/2009,10/01/2013,10/01/2013,11/01/2013,00:15:00,08/01/2009 21:15,WDM11241284,09/01/2009 00:15,75,2187,11/01/2013 00:15,11/01/2013,00:15:00,Start,29.16,Nighttime,01:30:00,11/01/2013,11/01/2013 01:30,08/01/2009 23:40,Tuis,6:15 AM,10/01/2013 06:15,10/01/2013 19:06,11/01/2013 06:15,7:06 PM,0.000420172,NA,NA,NA,No,27.96,0,00:00:00,Yes,Yes,TRUE
115,WDM115,17/10/2011,21:15:00,166,231,17/10/2011,18/10/2011,18/10/2015,18/10/2015,19/10/2015,00:15:00,17/10/2011 21:15,WDM11542295,18/10/2011 00:15,1520,1595,19/10/2015 00:15,19/10/2015,00:15:00,Start,1.049342,Nighttime,01:35:00,19/10/2015,19/10/2015 01:35,17/10/2011 22:20,Toucans,5:54 AM,18/10/2015 05:54,18/10/2015 18:42,19/10/2015 05:54,6:42 PM,4.805453921,NA,NA,NA,No,26.12,17,00:00:00,Yes,Yes,TRUE
119,WDM119,10/09/2014,21:15:00,77,82,10/09/2014,11/09/2014,11/09/2018,10/09/2014,11/09/2014,00:15:00,10/09/2014 21:15,WDM11941892,11/09/2014 00:15,1730,16432,11/09/2014 00:15,11/09/2014,00:15:00,Start,9.498266,Nighttime,05:05:00,11/09/2014,11/09/2014 05:05,10/09/2014 00:00,Crocodiles,6:06 AM,10/09/2014 06:06,10/09/2014 18:55,11/09/2014 06:06,6:55 PM,9.477296921,yes,no,yes,Yes,26.96,0,00:00:00,Yes,Yes,TRUE
133,WDM133,26/09/2015,21:15:00,54,72,26/09/2015,27/09/2015,27/09/2019,26/09/2015,27/09/2015,00:15:00,26/09/2015 21:15,WDM13342273,27/09/2015 00:15,1540,4109,27/09/2015 00:15,27/09/2015,00:15:00,Start,2.668182,Nighttime,01:55:00,27/09/2015,27/09/2015 01:55,26/09/2015 00:00,Wobbegongs,6:01 AM,26/09/2015 06:01,26/09/2015 18:49,27/09/2015 06:01,6:49 PM,10.67482469,NA,NA,NA,No,29.43,0,00:00:00,Yes,Yes,TRUE
133,WDM133,29/09/2015,21:15:00,0,1,29/09/2015,30/09/2015,30/09/2019,29/09/2015,30/09/2015,00:15:00,29/09/2015 21:15,WDM13342276,30/09/2015 00:15,1600,6605,30/09/2015 00:15,30/09/2015,00:15:00,Start,4.128125,Nighttime,02:55:00,30/09/2015,30/09/2015 02:55,29/09/2015 23:55,Wobbegongs,6:00 AM,29/09/2015 06:00,29/09/2015 18:48,30/09/2015 06:00,6:48 PM,9.436185217,NA,NA,NA,No,30.47,0,00:00:00,Yes,Yes,TRUE
135,WDM135,18/09/2016,21:15:00,90,75,18/09/2016,19/09/2016,19/09/2020,18/09/2016,19/09/2016,00:15:00,18/09/2016 21:15,WDM13542631,19/09/2016 00:15,1535,4045,19/09/2016 00:15,19/09/2016,00:15:00,Start,2.635179,Nighttime,01:50:00,19/09/2016,19/09/2016 01:50,18/09/2016 23:40,Toucan,6:03 AM,18/09/2016 06:03,18/09/2016 18:51,19/09/2016 06:03,6:51 PM,9.075466543,NA,NA,NA,No,31.05,0,00:00:00,Yes,Yes,TRUE
135,WDM135,14/02/2017,21:15:00,194,222,15/02/2017,16/02/2017,16/02/2021,15/02/2017,16/02/2017,00:15:00,14/02/2017 21:15,WDM13542781,15/02/2017 00:15,130,4840,16/02/2017 00:15,16/02/2017,00:15:00,Start,37.23077,Nighttime,02:25:00,16/02/2017,16/02/2017 02:25,14/02/2017 22:45,Toucan,6:23 AM,15/02/2017 06:23,15/02/2017 19:12,16/02/2017 06:23,7:12 PM,5.638414654,NA,NA,NA,No,30.51,0,00:00:00,Yes,Yes,TRUE
135,WDM135,11/03/2017,21:15:00,3,4,12/03/2017,13/03/2017,13/03/2021,12/03/2017,13/03/2017,00:15:00,11/03/2017 21:15,WDM13542806,12/03/2017 00:15,205,7226,13/03/2017 00:15,13/03/2017,00:15:00,Start,35.24878,Nighttime,03:40:00,13/03/2017,13/03/2017 03:40,11/03/2017 23:40,Toucan,6:19 AM,12/03/2017 06:19,12/03/2017 19:07,13/03/2017 06:19,7:07 PM,11.0681282,NA,NA,NA,No,31.36,0,00:00:00,Yes,Yes,TRUE
97,WDM97,22/01/2007,21:16:48,7,10,23/01/2007,24/01/2007,24/01/2011,24/01/2011,25/01/2011,00:16:48,22/01/2007 21:16,WDM9740567,23/01/2007 00:16,307.2,20571,25/01/2011 00:16,25/01/2011,00:16:48,Start,66.96289,Nighttime,05:24:00,25/01/2011,25/01/2011 05:24,22/01/2007 23:57,Rat,6:20 AM,24/01/2011 06:20,24/01/2011 19:10,25/01/2011 06:20,7:10 PM,4.773267916,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
97,WDM97,11/02/2007,21:16:48,8,10,12/02/2007,13/02/2007,13/02/2011,13/02/2011,14/02/2011,00:16:48,11/02/2007 21:16,WDM9740587,12/02/2007 00:16,57.6,1086,14/02/2011 00:16,14/02/2011,00:16:48,Start,18.85417,Nighttime,01:14:24,14/02/2011,14/02/2011 01:14,11/02/2007 23:24,Rat,6:23 AM,13/02/2011 06:23,13/02/2011 19:12,14/02/2011 06:23,7:12 PM,6.274113229,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
97,WDM97,12/03/2007,21:16:48,55,50,13/03/2007,14/03/2007,14/03/2011,14/03/2011,15/03/2011,00:16:48,12/03/2007 21:16,WDM9740616,13/03/2007 00:16,201.6,12903,15/03/2011 00:16,15/03/2011,00:16:48,Start,64.00298,Nighttime,03:38:24,15/03/2011,15/03/2011 03:38,12/03/2007 23:00,Rat,6:19 AM,14/03/2011 06:19,14/03/2011 19:07,15/03/2011 06:19,7:07 PM,5.768600732,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
96,WDF96,19/08/2008,21:20:00,42,45,19/08/2008,20/08/2008,20/08/2012,20/08/2012,21/08/2012,00:20:00,19/08/2008 21:20,WDF9641141,20/08/2008 00:20,1540,3281,21/08/2012 00:20,21/08/2012,00:20:00,Start,2.130519,Nighttime,02:00:00,21/08/2012,21/08/2012 02:00,19/08/2008 00:00,Loisaba,6:12 AM,20/08/2012 06:12,20/08/2012 19:02,21/08/2012 06:12,7:02 PM,0.310796772,NA,NA,NA,No,24.74,0,00:00:00,Yes,Yes,TRUE
130,WDM130,29/01/2015,21:20:00,33,47,30/01/2015,31/01/2015,31/01/2019,30/01/2015,31/01/2015,00:20:00,29/01/2015 21:20,WDM13042034,30/01/2015 00:20,180,4057,31/01/2015 00:20,31/01/2015,00:20:00,Start,22.53889,Nighttime,03:20:00,31/01/2015,31/01/2015 03:20,30/01/2015 00:05,Ol Pejeta,6:22 AM,30/01/2015 06:22,30/01/2015 19:11,31/01/2015 06:22,7:11 PM,7.613975972,NA,NA,NA,No,28.66,0,00:00:00,Yes,Yes,TRUE
123,WDF123,25/08/2014,21:20:00,71,87,25/08/2014,26/08/2014,26/08/2018,25/08/2014,26/08/2014,00:20:00,25/08/2014 21:20,WDF12341876,26/08/2014 00:20,1495,1668,26/08/2014 00:20,26/08/2014,00:20:00,Start,1.115719,Nighttime,01:15:00,26/08/2014,26/08/2014 01:15,25/08/2014 23:40,Crocodiles,6:11 AM,25/08/2014 06:11,25/08/2014 19:00,26/08/2014 06:11,7:00 PM,0,no,no,no,Yes,27.9,39.88,00:00:00,Yes,Yes,TRUE
123,WDF123,22/11/2014,21:20:00,143,127,23/11/2014,24/11/2014,24/11/2018,23/11/2014,24/11/2014,00:20:00,22/11/2014 21:20,WDF12341966,23/11/2014 00:20,70,2991,24/11/2014 00:20,24/11/2014,00:20:00,Start,42.72857,Nighttime,01:30:00,24/11/2014,24/11/2014 01:30,22/11/2014 23:45,Crocodiles,5:55 AM,23/11/2014 05:55,23/11/2014 18:45,24/11/2014 05:55,6:45 PM,0.024833066,NA,NA,NA,No,26.61,0,00:00:00,Yes,Yes,TRUE
123,WDF123,04/03/2015,21:20:00,15,20,05/03/2015,06/03/2015,06/03/2019,05/03/2015,06/03/2015,00:20:00,04/03/2015 21:20,WDF12342068,05/03/2015 00:20,250,8472,06/03/2015 00:20,06/03/2015,00:20:00,Start,33.888,Nighttime,04:30:00,06/03/2015,06/03/2015 04:30,04/03/2015 23:45,Crocodiles,6:21 AM,05/03/2015 06:21,05/03/2015 19:09,06/03/2015 06:21,7:09 PM,11.13716135,NA,NA,NA,No,29.18,0,00:00:00,Yes,Yes,TRUE
136,WDM136,09/02/2017,21:20:00,0,1,10/02/2017,11/02/2017,11/02/2021,10/02/2017,11/02/2017,00:20:00,09/02/2017 21:20,WDM13642776,10/02/2017 00:20,320,15300,11/02/2017 00:20,11/02/2017,00:20:00,Start,47.8125,Nighttime,05:40:00,11/02/2017,11/02/2017 05:40,09/02/2017 23:35,Crocodiles,6:23 AM,10/02/2017 06:23,10/02/2017 19:12,11/02/2017 06:23,7:12 PM,11.13597653,NA,NA,NA,No,29.98,0,00:00:00,Yes,Yes,TRUE
131,WDM131,04/05/2015,21:20:00,9,10,04/05/2015,05/05/2015,05/05/2019,04/05/2015,05/05/2015,00:20:00,04/05/2015 21:20,WDM13142128,05/05/2015 00:20,1610,8366,05/05/2015 00:20,05/05/2015,00:20:00,Start,5.196273,Nighttime,03:10:00,05/05/2015,05/05/2015 03:10,04/05/2015 23:50,Crocodiles,6:05 AM,04/05/2015 06:05,04/05/2015 18:55,05/05/2015 06:05,6:55 PM,10.94897646,NA,NA,NA,No,25.7,0.1,00:00:00,Yes,Yes,TRUE
131,WDM131,04/05/2015,21:20:00,9,10,04/05/2015,05/05/2015,05/05/2019,04/05/2015,05/05/2015,00:20:00,04/05/2015 21:20,WDM13142128,05/05/2015 00:20,1610,8366,05/05/2015 00:20,05/05/2015,00:20:00,Start,5.196273,Nighttime,03:10:00,05/05/2015,05/05/2015 03:10,04/05/2015 23:50,Crocodiles,6:05 AM,04/05/2015 06:05,04/05/2015 18:55,05/05/2015 06:05,6:55 PM,10.94897646,NA,NA,NA,No,25.7,0.1,00:00:00,Yes,Yes,TRUE
112,WDM112,29/12/2008,21:20:00,8,19,30/12/2008,31/12/2008,31/12/2012,31/12/2012,01/01/2013,00:20:00,29/12/2008 21:20,WDM11241274,30/12/2008 00:20,155,7226,01/01/2013 00:20,01/01/2013,00:20:00,Start,46.61935,Nighttime,02:55:00,01/01/2013,01/01/2013 02:55,30/12/2008 00:05,Tuis,6:11 AM,31/12/2012 06:11,31/12/2012 19:02,01/01/2013 06:11,7:02 PM,7.757466223,no,no,no,Yes,24.8,0,00:00:00,Yes,Yes,TRUE
132,WDM132,02/05/2015,21:20:00,2,1,02/05/2015,03/05/2015,03/05/2019,02/05/2015,03/05/2015,00:20:00,02/05/2015 21:20,WDM13242126,03/05/2015 00:20,1600,8334,03/05/2015 00:20,03/05/2015,00:20:00,Start,5.20875,Nighttime,03:00:00,03/05/2015,03/05/2015 03:00,02/05/2015 23:35,Bahatis,6:05 AM,02/05/2015 06:05,02/05/2015 18:55,03/05/2015 06:05,6:55 PM,10.76825175,NA,NA,NA,No,26.54,0,00:00:00,Yes,Yes,TRUE
119,WDM119,20/12/2013,21:20:00,49,57,21/12/2013,22/12/2013,22/12/2017,21/12/2013,22/12/2013,00:20:00,20/12/2013 21:20,WDM11941629,21/12/2013 00:20,125,5827,22/12/2013 00:20,22/12/2013,00:20:00,Start,46.616,Nighttime,02:25:00,22/12/2013,22/12/2013 02:25,21/12/2013 00:00,Crocodiles,6:06 AM,21/12/2013 06:06,21/12/2013 18:57,22/12/2013 06:06,6:57 PM,6.478544454,NA,NA,NA,No,25.12,0,00:00:00,Yes,Yes,TRUE
119,WDM119,28/01/2014,21:20:00,16,14,29/01/2014,30/01/2014,30/01/2018,29/01/2014,30/01/2014,00:20:00,28/01/2014 21:20,WDM11941668,29/01/2014 00:20,60,1690,30/01/2014 00:20,30/01/2014,00:20:00,Start,28.16667,Nighttime,01:20:00,30/01/2014,30/01/2014 01:20,28/01/2014 23:50,Crocodiles,6:21 AM,29/01/2014 06:21,29/01/2014 19:11,30/01/2014 06:21,7:11 PM,0.001409612,NA,NA,NA,No,28.68,0,00:00:00,Yes,Yes,TRUE
133,WDM133,28/12/2015,21:20:00,222,231,29/12/2015,30/12/2015,30/12/2019,29/12/2015,30/12/2015,00:20:00,28/12/2015 21:20,WDM13342367,29/12/2015 00:20,120,5803,30/12/2015 00:20,30/12/2015,00:20:00,Start,48.35833,Nighttime,02:20:00,30/12/2015,30/12/2015 02:20,28/12/2015 23:10,Wobbegongs,6:09 AM,29/12/2015 06:09,29/12/2015 19:00,30/12/2015 06:09,7:00 PM,6.013540288,NA,NA,NA,No,25.76,0,00:00:00,Yes,Yes,TRUE
135,WDM135,27/07/2016,21:20:00,73,66,27/07/2016,28/07/2016,28/07/2020,27/07/2016,28/07/2016,00:20:00,27/07/2016 21:20,WDM13542578,28/07/2016 00:20,1490,1215,28/07/2016 00:20,28/07/2016,00:20:00,Start,0.8154362,Nighttime,01:10:00,28/07/2016,28/07/2016 01:10,27/07/2016 22:45,Toucan,6:14 AM,27/07/2016 06:14,27/07/2016 19:05,28/07/2016 06:14,7:05 PM,1.575845163,NA,NA,NA,No,29.75,0,00:00:00,Yes,Yes,TRUE
135,WDM135,01/04/2017,21:20:00,37,41,01/04/2017,02/04/2017,02/04/2021,01/04/2017,02/04/2017,00:20:00,01/04/2017 21:20,WDM13542826,02/04/2017 00:20,1525,2042,02/04/2017 00:20,02/04/2017,00:20:00,Start,1.339016,Nighttime,01:45:00,02/04/2017,02/04/2017 01:45,01/04/2017 00:05,Toucan,6:13 AM,01/04/2017 06:13,01/04/2017 19:01,02/04/2017 06:13,7:01 PM,1.328972872,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
119,WDM119,17/11/2013,21:20:00,2,0,18/11/2013,19/11/2013,19/11/2017,18/11/2013,19/11/2013,00:20:00,17/11/2013 21:20,WDM11941596,18/11/2013 00:20,375,18890,19/11/2013 00:20,19/11/2013,00:20:00,Start,50.37333,Nighttime,06:35:00,19/11/2013,19/11/2013 06:35,18/11/2013 00:05,Loisaba,5:54 AM,18/11/2013 05:54,18/11/2013 18:44,19/11/2013 05:54,6:44 PM,10.28670757,NA,NA,NA,No,26.13,0.25,00:00:00,Yes,No,TRUE
105,WDF105,06/10/2007,21:21:36,79,109,06/10/2007,07/10/2007,07/10/2011,07/10/2011,08/10/2011,00:21:36,06/10/2007 21:21,WDF10540823,07/10/2007 00:21,1598.4,8719,08/10/2011 00:21,08/10/2011,00:21:36,Start,5.45483,Nighttime,03:00:00,08/10/2011,08/10/2011 03:00,06/10/2007 00:02,Loisaba,5:57 AM,07/10/2011 05:57,07/10/2011 18:45,08/10/2011 05:57,6:45 PM,7.730564893,NA,NA,NA,No,29.69,0,00:00:00,Yes,Yes,TRUE
97,WDM97,17/01/2007,21:21:36,7,7,18/01/2007,19/01/2007,19/01/2011,19/01/2011,20/01/2011,00:21:36,17/01/2007 21:21,WDM9740562,18/01/2007 00:21,220.8,15419,20/01/2011 00:21,20/01/2011,00:21:36,Start,69.83243,Nighttime,04:02:24,20/01/2011,20/01/2011 04:02,18/01/2007 00:07,Rat,6:18 AM,19/01/2011 06:18,19/01/2011 19:09,20/01/2011 06:18,7:09 PM,11.11143705,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
97,WDM97,11/03/2007,21:21:36,8,0,12/03/2007,13/03/2007,13/03/2011,13/03/2011,14/03/2011,00:21:36,11/03/2007 21:21,WDM9740615,12/03/2007 00:21,38.4,2100,14/03/2011 00:21,14/03/2011,00:21:36,Start,54.6875,Nighttime,01:00:00,14/03/2011,14/03/2011 01:00,11/03/2007 23:38,Rat,6:19 AM,13/03/2011 06:19,13/03/2011 19:07,14/03/2011 06:19,7:07 PM,4.403374177,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,Yes,TRUE
111,WDM111,07/03/2008,21:21:36,118,90,08/03/2008,09/03/2008,09/03/2012,09/03/2012,10/03/2012,00:21:36,07/03/2008 21:21,WDM11140977,08/03/2008 00:21,273.6,17853,10/03/2012 00:21,10/03/2012,00:21:36,Start,65.25219,Nighttime,04:55:12,10/03/2012,10/03/2012 04:55,07/03/2008 23:43,Dispersing,6:20 AM,09/03/2012 06:20,09/03/2012 19:08,10/03/2012 06:20,7:08 PM,10.110031,NA,NA,NA,No,26.88,0,00:00:00,Yes,Yes,TRUE
96,WDF96,29/06/2008,21:25:00,15,26,29/06/2008,30/06/2008,30/06/2012,30/06/2012,01/07/2012,00:25:00,29/06/2008 21:25,WDF9641090,30/06/2008 00:25,1565,4170,01/07/2012 00:25,01/07/2012,00:25:00,Start,2.664536741,Nighttime,02:30:00,01/07/2012,01/07/2012 02:30,29/06/2008 00:00,Loisaba,6:10 AM,30/06/2012 06:10,30/06/2012 19:03,01/07/2012 06:10,7:03 PM,8.416634206,NA,NA,NA,No,26.46,0,00:00:00,Yes,Yes,TRUE
130,WDM130,26/02/2015,21:25:00,14,17,27/02/2015,28/02/2015,28/02/2019,27/02/2015,28/02/2015,00:25:00,26/02/2015 21:25,WDM13042062,27/02/2015 00:25,140,6234,28/02/2015 00:25,28/02/2015,00:25:00,Start,44.52857,Nighttime,02:45:00,28/02/2015,28/02/2015 02:45,27/02/2015 00:05,Ol Pejeta,6:22 AM,27/02/2015 06:22,27/02/2015 19:10,28/02/2015 06:22,7:10 PM,5.573470958,NA,NA,NA,No,31.32,0,00:00:00,Yes,Yes,TRUE
