ID,Date,Conc,Morning,Day,Evening,Night,Night2,Moonlight,Moonlight_before,Temperature,Temperature_before,Rainfall,Denning,Babysitting,Bsat_morn,Bsat_eve,nightnot
WDM131,31/07/2015,WDM13142216,1,0,1,1,1,10.9898548,11.1290724,26.01,26,0,no,no,no,no,255
WDM131,01/08/2015,WDM13142217,1,0,1,0,0,10.05178257,10.9898548,29.65,26.01,13.97,no,no,no,no,0
WDM131,02/08/2015,WDM13142218,1,0,1,1,1,8.563212032,10.05178257,29.17,29.65,0,no,no,no,no,210
WDM131,03/08/2015,WDM13142219,1,0,1,0,0,7.01698432,8.563212032,25.3,29.17,0,no,no,no,no,0
WDM131,04/08/2015,WDM13142220,1,0,1,0,0,5.488135266,7.01698432,26.7,25.3,0,no,no,no,no,0
WDM131,05/08/2015,WDM13142221,1,0,1,0,0,4.077454011,5.488135266,26.67,26.7,0,no,no,no,no,0
WDM131,06/08/2015,WDM13142222,1,0,1,0,0,2.841730573,4.077454011,27.78,26.67,0,no,no,no,no,0
WDM131,07/08/2015,WDM13142223,1,0,1,0,0,1.834792897,2.841730573,27.12,27.78,0,no,no,no,no,0
WDM131,08/08/2015,WDM13142224,0,0,1,0,0,1.071853122,1.834792897,26.69,27.12,0,no,no,no,no,0
WDM131,09/08/2015,WDM13142225,1,0,1,0,0,0.547158327,1.071853122,25.78,26.69,0,no,no,no,no,0
WDM131,10/08/2015,WDM13142226,1,0,1,0,0,0.228993674,0.547158327,27.21,25.78,0,no,no,no,no,0
WDM131,11/08/2015,WDM13142227,1,0,1,0,0,0.067785901,0.228993674,27.94,27.21,0,no,no,no,no,0
WDM131,12/08/2015,WDM13142228,1,0,1,0,0,0.009264266,0.067785901,28.41,27.94,0,no,no,no,no,0
WDM131,13/08/2015,WDM13142229,1,0,1,0,0,0,0.009264266,28.52,28.41,0,no,no,no,no,0
WDM131,14/08/2015,WDM13142230,1,0,1,0,0,0,0,28.8,28.52,0,no,no,no,no,0
WDM131,15/08/2015,WDM13142231,1,0,0,0,0,0.011409614,0,28.26,28.8,0,no,no,no,no,0
WDM131,16/08/2015,WDM13142232,1,0,0,0,0,0.081749736,0.011409614,28.98,28.26,0,no,no,no,no,0
WDM131,17/08/2015,WDM13142233,1,0,1,0,0,0.239157382,0.081749736,27.15,28.98,0,no,no,no,no,0
WDM131,18/08/2015,WDM13142234,1,0,1,0,0,0.508763012,0.239157382,28.83,27.15,0,no,no,no,no,0
WDM131,19/08/2015,WDM13142235,1,0,1,0,0,0.921026056,0.508763012,29.17,28.83,0,no,no,no,no,0
WDM131,20/08/2015,WDM13142236,1,0,1,0,0,1.500306642,0.921026056,28.97,29.17,0,no,no,no,no,0
WDM131,21/08/2015,WDM13142237,1,0,0,0,0,2.252063299,1.500306642,29.03,28.97,0.25,no,no,no,no,0
WDM131,22/08/2015,WDM13142238,1,0,1,0,0,3.197128941,2.252063299,28.92,29.03,0,no,no,no,no,0
WDM131,23/08/2015,WDM13142239,1,0,1,0,0,4.322158393,3.197128941,27.34,28.92,0,no,no,no,no,0
WDM131,24/08/2015,WDM13142240,1,0,1,0,0,5.612618122,4.322158393,27.91,27.34,0,no,no,no,no,0
WDM131,25/08/2015,WDM13142241,1,0,1,1,1,7.007273972,5.612618122,27.6,27.91,0,no,no,no,no,30
WDM131,26/08/2015,WDM13142242,1,0,1,1,1,8.428414007,7.007273972,28.16,27.6,0,no,no,no,no,135
WDM131,27/08/2015,WDM13142243,1,0,0,1,0,9.772435122,8.428414007,28.7,28.16,0,no,no,no,no,0
WDM131,28/08/2015,WDM13142244,1,0,1,1,1,10.91330951,9.772435122,28.45,28.7,0,no,no,no,no,110
WDM131,29/08/2015,WDM13142245,0,0,0,1,1,11.10307283,10.91330951,29.62,28.45,1.27,no,no,no,no,105
WDM131,30/08/2015,WDM13142246,1,0,1,0,0,10.49203325,11.10307283,27.92,29.62,0,no,no,no,no,0
WDM131,31/08/2015,WDM13142247,1,0,0,1,1,9.042762405,10.49203325,29.19,27.92,0,no,no,no,no,160
WDM131,01/09/2015,WDM13142248,0,1,0,1,0,7.49859667,9.042762405,29.24,29.19,0,no,no,no,no,0
WDM131,02/09/2015,WDM13142249,1,1,1,1,0,5.946631317,7.49859667,29.07,29.24,0,no,no,no,no,0
WDM131,03/09/2015,WDM13142250,1,0,1,0,0,4.488791903,5.946631317,29.1,29.07,0,no,no,no,no,0
WDM131,04/09/2015,WDM13142251,1,1,0,0,0,3.204599362,4.488791903,30.01,29.1,0,no,no,no,no,0
WDM131,05/09/2015,WDM13142252,1,0,1,0,0,2.141118331,3.204599362,29.21,30.01,0,no,no,no,no,0
WDM131,06/09/2015,WDM13142253,1,0,1,0,0,1.322308202,2.141118331,29.68,29.21,8.38,no,no,no,no,0
WDM131,07/09/2015,WDM13142254,1,0,1,0,0,0.735586396,1.322308202,29.39,29.68,0.254,no,no,no,no,0
WDM131,08/09/2015,WDM13142255,1,0,1,0,0,0.355312218,0.735586396,28.21,29.39,0,no,no,no,no,0
WDM131,09/09/2015,WDM13142256,1,0,1,0,0,0.13618189,0.355312218,29.25,28.21,0,no,no,no,no,0
WDM131,10/09/2015,WDM13142257,1,1,1,0,0,0.03358305,0.13618189,29.48,29.25,0,no,no,no,no,0
WDM131,11/09/2015,WDM13142258,1,0,1,0,0,0.002346152,0.03358305,28.65,29.48,0,no,no,no,no,0
WDM131,12/09/2015,WDM13142259,1,0,1,0,0,0,0.002346152,28.58,28.65,0,no,no,no,no,0
WDM131,13/09/2015,WDM13142260,1,0,1,0,0,0,0,30.2,28.58,0,no,no,no,no,0
WDM131,14/09/2015,WDM13142261,1,0,1,0,0,0.025046133,0,28.97,30.2,0,no,no,no,no,0
WDM131,15/09/2015,WDM13142262,1,0,1,0,0,0.118032021,0.025046133,29.33,28.97,0,no,no,no,no,0
WDM131,16/09/2015,WDM13142263,1,0,1,0,0,0.314109184,0.118032021,28.21,29.33,0,no,no,no,no,0
WDM131,17/09/2015,WDM13142264,1,0,1,0,0,0.644302398,0.314109184,28.58,28.21,0,no,no,no,no,0
WDM131,18/09/2015,WDM13142265,1,0,1,0,0,1.147497248,0.644302398,29.77,28.58,0,no,no,no,no,0
WDM131,19/09/2015,WDM13142266,1,0,1,0,0,1.848009619,1.147497248,28.42,29.77,0,no,no,no,no,0
WDM131,20/09/2015,WDM13142267,1,0,1,0,0,2.768446267,1.848009619,29.79,28.42,6.858,no,no,no,no,0
WDM131,21/09/2015,WDM13142268,1,0,1,0,0,3.904248679,2.768446267,29.06,29.79,0,no,no,no,no,0
WDM131,22/09/2015,WDM13142269,1,0,0,0,0,5.212980689,3.904248679,30.32,29.06,0,no,no,no,no,0
WDM131,23/09/2015,WDM13142270,1,0,1,0,0,6.642408388,5.212980689,29.6,30.32,0,no,no,no,no,0
WDM131,24/09/2015,WDM13142271,1,1,0,1,1,8.09456049,6.642408388,29.23,29.6,0,no,no,no,no,135
WDM131,25/09/2015,WDM13142272,0,0,0,1,1,9.479727823,8.09456049,29.5,29.23,0,no,no,no,no,215
WDM131,26/09/2015,WDM13142273,1,1,0,0,0,10.67482469,9.479727823,29.43,29.5,0,no,no,no,no,0
WDM131,27/09/2015,WDM13142274,0,0,0,1,1,11.1711323,10.67482469,28.85,29.43,0,no,no,no,no,110
WDM131,28/09/2015,WDM13142275,0,1,0,1,1,10.83729201,11.1711323,28.85,28.85,0,no,no,no,no,135
WDM131,29/09/2015,WDM13142276,1,0,0,1,1,9.436185217,10.83729201,30.47,28.85,0,no,no,no,no,160
WDM131,30/09/2015,WDM13142277,0,1,0,1,0,7.90777437,9.436185217,30.97,30.47,0,no,no,no,no,0
WDM131,01/10/2015,WDM13142278,1,0,1,1,1,6.368064761,7.90777437,30.31,30.97,0,no,no,no,no,95
WDM131,02/10/2015,WDM13142279,0,0,0,1,1,4.903659987,6.368064761,31.34,30.31,0,no,no,no,no,40
WDM131,03/10/2015,WDM13142280,0,0,0,1,0,3.60541578,4.903659987,28.89,31.34,0,no,no,no,no,0
WDM131,04/10/2015,WDM13142281,1,0,0,0,0,2.509649853,3.60541578,29.39,28.89,0,no,no,no,no,0
WDM131,05/10/2015,WDM13142282,0,0,1,1,0,1.645026742,2.509649853,24.95,29.39,5.08,no,no,no,no,0
WDM131,06/10/2015,WDM13142283,0,0,1,1,0,0.996742361,1.645026742,27.17,24.95,0,no,no,no,no,0
WDM131,07/10/2015,WDM13142284,1,1,1,0,0,0.541616685,0.996742361,28.82,27.17,0,no,no,no,no,0
WDM131,08/10/2015,WDM13142285,1,0,1,1,1,0.252385003,0.541616685,29.51,28.82,0,no,no,no,no,130
WDM131,09/10/2015,WDM13142286,1,0,1,0,0,0.090241494,0.252385003,28.11,29.51,0,no,no,no,no,0
WDM131,10/10/2015,WDM13142287,1,0,0,0,0,0.018776412,0.090241494,30,28.11,0,no,no,no,no,0
WDM132,25/04/2015,WDM13242119,0,1,1,1,1,3.148518045,0.018776412,28.79,30,0,no,no,no,no,355
WDM132,26/04/2015,WDM13242120,0,0,1,0,0,4.17269462,3.148518045,28.95,28.79,1.02,no,no,no,no,0
WDM132,27/04/2015,WDM13242121,0,1,0,1,0,5.282313911,4.17269462,27.75,28.95,14.73,no,no,no,no,0
WDM132,28/04/2015,WDM13242122,0,1,0,0,0,6.441430528,5.282313911,22.64,27.75,10.92,no,no,no,no,0
WDM132,29/04/2015,WDM13242123,0,0,1,1,0,7.592993584,6.441430528,26.55,22.64,8.9,no,no,no,no,0
WDM132,30/04/2015,WDM13242124,0,0,1,0,0,8.729108584,7.592993584,25.61,26.55,0.1,no,no,no,no,0
WDM132,01/05/2015,WDM13242125,1,1,1,0,0,9.811880292,8.729108584,26.01,25.61,0.1,no,no,no,no,0
WDM132,02/05/2015,WDM13242126,0,0,1,1,0,10.76825175,9.811880292,26.54,26.01,0,no,no,no,no,0
WDM132,03/05/2015,WDM13242127,0,0,1,0,0,11.13630946,10.76825175,25.43,26.54,42.1,no,no,no,no,0
WDM132,04/05/2015,WDM13242128,0,0,0,1,1,10.94897646,11.13630946,25.7,25.43,0.1,no,no,no,no,265
WDM132,05/05/2015,WDM13242129,0,0,0,0,0,9.759495453,10.94897646,26.82,25.7,0,no,no,no,no,0
WDM132,06/05/2015,WDM13242130,1,1,1,0,0,8.373768256,9.759495453,24.86,26.82,0.6,no,no,no,no,0
WDM132,07/05/2015,WDM13242131,1,0,1,0,0,6.899236947,8.373768256,25.67,24.86,17.8,no,no,no,no,0
WDM132,08/05/2015,WDM13242132,0,1,1,1,1,5.412516904,6.899236947,25.4,25.67,0,no,no,no,no,95
WDM132,09/05/2015,WDM13242133,1,0,1,1,0,4.020766013,5.412516904,26.55,25.4,3.4,no,no,no,no,0
WDM132,10/05/2015,WDM13242134,1,1,1,0,0,2.788197713,4.020766013,25.38,26.55,0,no,no,no,no,0
WDM132,11/05/2015,WDM13242135,0,0,0,1,1,1.780833507,2.788197713,27.29,25.38,8.2,no,no,no,no,65
WDM132,12/05/2015,WDM13242136,0,1,0,1,1,1.01479097,1.780833507,27.36,27.29,48.1,no,no,no,no,135
WDM132,13/05/2015,WDM13242137,1,1,1,0,0,0.492214535,1.01479097,27.9,27.36,0,no,no,no,no,0
WDM132,14/05/2015,WDM13242138,0,1,0,0,0,0.182207893,0.492214535,27.49,27.9,0,no,no,no,no,0
WDM132,15/05/2015,WDM13242139,1,0,1,0,0,0.039700603,0.182207893,28.04,27.49,0,no,no,no,no,0
WDM132,16/05/2015,WDM13242140,1,0,1,0,0,0.001649277,0.039700603,27.47,28.04,0,no,no,no,no,0
WDM132,17/05/2015,WDM13242141,1,0,1,0,0,0,0.001649277,27.81,27.47,2.2,no,no,no,no,0
WDM132,18/05/2015,WDM13242142,1,1,0,0,0,0.004998023,0,28.12,27.81,0,no,no,no,no,0
WDM132,19/05/2015,WDM13242143,0,0,1,0,0,0.079012962,0.004998023,29.1,28.12,0.8,no,no,no,no,0
WDM132,20/05/2015,WDM13242144,0,0,1,0,0,0.266327084,0.079012962,27.95,29.1,0,no,no,no,no,0
WDM132,21/05/2015,WDM13242145,0,0,0,0,0,0.594592562,0.266327084,28.24,27.95,0,no,no,no,no,0
WDM132,22/05/2015,WDM13242146,0,0,0,0,0,1.077969307,0.594592562,27.1,28.24,0,no,no,no,no,0
WDM132,23/05/2015,WDM13242147,0,0,0,1,0,1.709767837,1.077969307,28.39,27.1,0,no,no,no,no,0
WDM132,24/05/2015,WDM13242148,1,0,0,0,0,2.488402794,1.709767837,27.97,28.39,0.1,no,no,no,no,0
WDM132,25/05/2015,WDM13242149,1,0,0,0,0,3.393742018,2.488402794,27.09,27.97,0,no,no,no,no,0
WDM132,26/05/2015,WDM13242150,1,0,1,1,1,4.39361473,3.393742018,28.03,27.09,0.76,no,no,no,no,140
WDM132,27/05/2015,WDM13242151,1,0,1,1,1,5.485252638,4.39361473,27.53,28.03,0,no,no,no,no,55
WDM132,28/05/2015,WDM13242152,1,1,1,0,0,6.643449965,5.485252638,28.42,27.53,0.4,no,no,no,no,0
WDM132,29/05/2015,WDM13242153,0,0,1,1,1,7.809488443,6.643449965,28.54,28.42,0.8,no,no,no,no,45
WDM132,30/05/2015,WDM13242154,1,0,1,1,1,8.972380384,7.809488443,27.68,28.54,2.6,no,no,no,no,70
WDM132,31/05/2015,WDM13242155,0,1,0,1,0,10.07165524,8.972380384,24.98,27.68,0,no,no,no,no,0
WDM132,01/06/2015,WDM13242156,1,1,0,1,1,11.06470502,10.07165524,26.01,24.98,39.1,no,no,no,no,135
WDM132,02/06/2015,WDM13242157,0,0,0,0,0,11.03024242,11.06470502,26.65,26.01,15.4,no,no,no,no,0
WDM132,03/06/2015,WDM13242158,0,1,0,1,1,10.34610323,11.03024242,26.43,26.65,0,no,no,no,no,95
WDM132,04/06/2015,WDM13242159,0,0,0,1,0,8.948836521,10.34610323,27.49,26.43,1.2,no,no,no,no,0
WDM132,05/06/2015,WDM13242160,0,0,1,0,0,7.444296768,8.948836521,27.22,27.49,0,no,no,no,no,0
WDM132,06/06/2015,WDM13242161,0,1,0,0,0,5.917340151,7.444296768,27.33,27.22,0,no,no,no,no,0
WDM132,07/06/2015,WDM13242162,1,0,0,0,0,4.472117039,5.917340151,27.39,27.33,0,no,no,no,no,0
WDM132,08/06/2015,WDM13242163,1,0,0,0,0,3.177747403,4.472117039,26.75,27.39,0,no,no,no,no,0
WDM132,09/06/2015,WDM13242164,0,0,0,0,0,2.091092594,3.177747403,27.06,26.75,0,no,no,no,no,0
WDM132,10/06/2015,WDM13242165,1,1,0,0,0,1.24749562,2.091092594,26.58,27.06,0,no,no,no,no,0
WDM132,11/06/2015,WDM13242166,0,1,1,0,0,0.647213395,1.24749562,26.84,26.58,0,no,no,no,no,0
WDM132,12/06/2015,WDM13242167,1,1,0,0,0,0.272108985,0.647213395,26.75,26.84,0,no,no,no,no,0
WDM132,13/06/2015,WDM13242168,0,1,0,0,0,0.07803732,0.272108985,28.25,26.75,0,no,no,no,no,0
WDM132,14/06/2015,WDM13242169,0,0,1,0,0,0.009323089,0.07803732,28.63,28.25,0,no,no,no,no,0
WDM132,15/06/2015,WDM13242170,1,1,0,0,0,0,0.009323089,27.09,28.63,5.8,no,no,no,no,0
WDM132,16/06/2015,WDM13242171,0,1,0,0,0,0,0,27.46,27.09,0,no,no,no,no,0
WDM132,17/06/2015,WDM13242172,0,0,0,1,1,0.029400078,0,27.18,27.46,0,no,no,no,no,55
WDM132,18/06/2015,WDM13242173,1,1,0,0,0,0.142558772,0.029400078,26.75,27.18,0,no,no,no,no,0
WDM132,19/06/2015,WDM13242174,0,1,1,1,0,0.366002796,0.142558772,25.58,26.75,11.8,no,no,no,no,0
WDM132,20/06/2015,WDM13242175,0,0,0,0,1,0.722585344,0.366002796,26.68,25.58,0,no,no,no,no,35
WDM132,21/06/2015,WDM13242176,0,0,0,0,0,1.2167457,0.722585344,25.41,26.68,0,no,no,no,no,0
WDM133,26/08/2015,WDM13342242,0,1,0,1,1,8.428414007,1.2167457,28.16,25.41,0,no,no,no,no,380
WDM133,27/08/2015,WDM13342243,1,0,1,0,0,9.772435122,8.428414007,28.7,28.16,0,no,no,no,no,0
WDM133,28/08/2015,WDM13342244,1,0,0,1,1,10.91330951,9.772435122,28.45,28.7,0,no,no,no,no,335
WDM133,29/08/2015,WDM13342245,0,0,1,0,0,11.10307283,10.91330951,29.62,28.45,1.27,no,no,no,no,0
WDM133,30/08/2015,WDM13342246,1,0,0,0,0,10.49203325,11.10307283,27.92,29.62,0,no,no,no,no,0
WDM133,31/08/2015,WDM13342247,1,0,1,1,1,9.042762405,10.49203325,29.19,27.92,0,no,no,no,no,175
WDM133,01/09/2015,WDM13342248,1,0,1,1,1,7.49859667,9.042762405,29.24,29.19,0,no,no,no,no,150
WDM133,02/09/2015,WDM13342249,1,0,1,1,0,5.946631317,7.49859667,29.07,29.24,0,no,no,no,no,0
WDM133,03/09/2015,WDM13342250,1,0,1,0,0,4.488791903,5.946631317,29.1,29.07,0,no,no,no,no,0
WDM133,04/09/2015,WDM13342251,1,0,1,1,1,3.204599362,4.488791903,30.01,29.1,0,no,no,no,no,80
WDM133,05/09/2015,WDM13342252,0,0,1,0,0,2.141118331,3.204599362,29.21,30.01,0,no,no,no,no,0
WDM133,06/09/2015,WDM13342253,0,0,0,0,0,1.322308202,2.141118331,29.68,29.21,8.38,no,no,no,no,0
WDM133,07/09/2015,WDM13342254,0,0,1,1,0,0.735586396,1.322308202,29.39,29.68,0.254,no,no,no,no,0
WDM133,08/09/2015,WDM13342255,1,0,1,0,0,0.355312218,0.735586396,28.21,29.39,0,no,no,no,no,0
WDM133,09/09/2015,WDM13342256,1,0,0,0,0,0.13618189,0.355312218,29.25,28.21,0,no,no,no,no,0
WDM133,10/09/2015,WDM13342257,1,0,1,0,0,0.03358305,0.13618189,29.48,29.25,0,no,no,no,no,0
WDM133,11/09/2015,WDM13342258,1,1,0,0,0,0.002346152,0.03358305,28.65,29.48,0,no,no,no,no,0
WDM133,12/09/2015,WDM13342259,1,0,1,1,1,0,0.002346152,28.58,28.65,0,no,no,no,no,105
WDM133,13/09/2015,WDM13342260,1,0,1,0,0,0,0,30.2,28.58,0,no,no,no,no,0
WDM133,14/09/2015,WDM13342261,1,0,1,0,0,0.025046133,0,28.97,30.2,0,no,no,no,no,0
WDM133,15/09/2015,WDM13342262,1,0,1,1,0,0.118032021,0.025046133,29.33,28.97,0,no,no,no,no,0
WDM133,16/09/2015,WDM13342263,1,0,0,0,0,0.314109184,0.118032021,28.21,29.33,0,no,no,no,no,0
WDM133,17/09/2015,WDM13342264,0,0,1,0,0,0.644302398,0.314109184,28.58,28.21,0,no,no,no,no,0
WDM133,18/09/2015,WDM13342265,1,0,1,1,1,1.147497248,0.644302398,29.77,28.58,0,no,no,no,no,105
WDM133,19/09/2015,WDM13342266,1,1,0,0,0,1.848009619,1.147497248,28.42,29.77,0,no,no,no,no,0
WDM133,20/09/2015,WDM13342267,0,0,1,1,1,2.768446267,1.848009619,29.79,28.42,6.858,no,no,no,no,50
WDM133,21/09/2015,WDM13342268,1,0,1,1,1,3.904248679,2.768446267,29.06,29.79,0,no,no,no,no,135
WDM133,22/09/2015,WDM13342269,1,0,1,0,0,5.212980689,3.904248679,30.32,29.06,0,no,no,no,no,0
WDM133,23/09/2015,WDM13342270,1,0,1,0,0,6.642408388,5.212980689,29.6,30.32,0,no,no,no,no,0
WDM133,24/09/2015,WDM13342271,0,0,1,0,0,8.09456049,6.642408388,29.23,29.6,0,no,no,no,no,0
WDM133,25/09/2015,WDM13342272,1,0,1,1,1,9.479727823,8.09456049,29.5,29.23,0,no,no,no,no,210
WDM133,26/09/2015,WDM13342273,1,1,0,1,0,10.67482469,9.479727823,29.43,29.5,0,no,no,no,no,0
WDM133,27/09/2015,WDM13342274,1,0,1,0,0,11.1711323,10.67482469,28.85,29.43,0,no,no,no,no,0
WDM133,28/09/2015,WDM13342275,0,0,0,1,1,10.83729201,11.1711323,28.85,28.85,0,no,no,no,no,155
WDM133,29/09/2015,WDM13342276,1,0,0,1,0,9.436185217,10.83729201,30.47,28.85,0,no,no,no,no,0
WDM133,30/09/2015,WDM13342277,0,0,1,1,1,7.90777437,9.436185217,30.97,30.47,0,no,no,no,no,140
WDM133,01/10/2015,WDM13342278,1,1,1,0,0,6.368064761,7.90777437,30.31,30.97,0,no,no,no,no,0
WDM133,02/10/2015,WDM13342279,0,0,1,1,0,4.903659987,6.368064761,31.34,30.31,0,no,no,no,no,0
WDM133,03/10/2015,WDM13342280,1,0,1,0,0,3.60541578,4.903659987,28.89,31.34,0,no,no,no,no,0
WDM133,04/10/2015,WDM13342281,1,0,1,1,1,2.509649853,3.60541578,29.39,28.89,0,no,no,no,no,145
WDM133,05/10/2015,WDM13342282,0,1,1,0,0,1.645026742,2.509649853,24.95,29.39,5.08,no,no,no,no,0
WDM133,06/10/2015,WDM13342283,0,1,0,1,0,0.996742361,1.645026742,27.17,24.95,0,no,no,no,no,0
WDM133,07/10/2015,WDM13342284,0,0,1,1,0,0.541616685,0.996742361,28.82,27.17,0,no,no,no,no,0
WDM133,08/10/2015,WDM13342285,0,1,1,1,0,0.252385003,0.541616685,29.51,28.82,0,no,no,no,no,0
WDM133,09/10/2015,WDM13342286,1,0,0,0,0,0.090241494,0.252385003,28.11,29.51,0,no,no,no,no,0
WDM133,10/10/2015,WDM13342287,1,0,1,0,0,0.018776412,0.090241494,30,28.11,0,no,no,no,no,0
WDM133,11/10/2015,WDM13342288,0,0,1,1,1,0.000501652,0.018776412,29.94,30,0.254,no,no,no,no,70
WDM133,12/10/2015,WDM13342289,0,1,0,1,0,0,0.000501652,29.33,29.94,0,no,no,no,no,0
WDM133,13/10/2015,WDM13342290,1,0,1,1,1,0.002145716,0,29.66,29.33,0,no,no,no,no,380
WDM133,14/10/2015,WDM13342291,1,0,1,1,0,0.047312093,0.002145716,26.93,29.66,0,no,no,no,no,0
WDM133,15/10/2015,WDM13342292,1,0,1,1,1,0.177792141,0.047312093,28.42,26.93,0,no,no,no,no,80
WDM133,16/10/2015,WDM13342293,1,0,1,0,0,0.438483505,0.177792141,30.17,28.42,0,no,no,no,no,0
WDM133,17/10/2015,WDM13342294,1,0,0,0,0,0.875251926,0.438483505,29.46,30.17,0,no,no,no,no,0
WDM133,18/10/2015,WDM13342295,1,1,0,0,0,1.520046487,0.875251926,28.52,29.46,0,no,no,no,no,0
WDM133,19/10/2015,WDM13342296,0,0,0,0,0,2.393135307,1.520046487,27.94,28.52,0,no,no,no,no,0
WDM133,20/10/2015,WDM13342297,1,0,1,0,0,3.496248867,2.393135307,26.97,27.94,0.254,no,no,no,no,0
WDM133,21/10/2015,WDM13342298,0,0,1,1,1,4.784289397,3.496248867,29.39,26.97,0,no,no,no,no,275
WDM133,22/10/2015,WDM13342299,1,1,0,0,1,6.207147103,4.784289397,30.07,29.39,0,no,no,no,no,140
WDM133,23/10/2015,WDM13342300,0,0,1,0,1,7.664537772,6.207147103,26.27,30.07,4.572,no,no,no,no,350
WDM133,24/10/2015,WDM13342301,0,0,0,1,1,9.077546468,7.664537772,23.37,26.27,2.032,no,no,no,no,105
WDM133,25/10/2015,WDM13342302,1,1,1,0,0,10.34136066,9.077546468,27.58,23.37,1.016,no,no,no,no,0
WDM133,26/10/2015,WDM13342303,0,0,1,1,1,11.18098928,10.34136066,28.82,27.58,0.254,no,no,no,no,125
WDM133,27/10/2015,WDM13342304,0,0,1,1,1,11.00928084,11.18098928,29.6,28.82,0,no,no,no,no,260
WDM133,28/10/2015,WDM13342305,1,0,1,1,1,9.865219299,11.00928084,30,29.6,3.81,no,no,no,no,195
WDM133,29/10/2015,WDM13342306,1,0,1,1,1,8.395038729,9.865219299,28.41,30,0,no,no,no,no,85
WDM133,30/10/2015,WDM13342307,1,0,0,0,1,6.885771525,8.395038729,28.18,28.41,0,no,no,no,no,135
WDM133,31/10/2015,WDM13342308,1,1,1,1,1,5.451979453,6.885771525,26.63,28.18,0.762,no,no,no,no,70
WDM133,01/11/2015,WDM13342309,0,1,1,0,0,4.152507907,5.451979453,28.14,26.63,7.62,no,no,no,no,0
WDM133,02/11/2015,WDM13342310,1,1,0,0,1,3.033865088,4.152507907,26.54,28.14,0.254,no,no,no,no,90
WDM133,03/11/2015,WDM13342311,0,0,1,0,0,2.110233641,3.033865088,26.68,26.54,9.65,no,no,no,no,0
WDM133,04/11/2015,WDM13342312,1,0,0,0,0,1.384783733,2.110233641,26.95,26.68,0.254,no,no,no,no,0
WDM133,05/11/2015,WDM13342313,1,0,0,0,0,0.843666751,1.384783733,26.2,26.95,15.24,no,no,no,no,0
WDM133,06/11/2015,WDM13342314,0,0,0,1,1,0.459830661,0.843666751,20.82,26.2,14.22,no,no,no,no,100
WDM133,07/11/2015,WDM13342315,1,0,1,0,0,0.209953656,0.459830661,25.27,20.82,0.254,no,no,no,no,0
WDM133,08/11/2015,WDM13342316,1,0,1,0,0,0.071940993,0.209953656,25.39,25.27,0,no,no,no,no,0
WDM133,09/11/2015,WDM13342317,1,0,0,0,0,0.012832273,0.071940993,26.58,25.39,5.842,no,no,no,no,0
WDM133,10/11/2015,WDM13342318,0,0,0,0,0,7.17E-05,0.012832273,25.99,26.58,5.588,no,no,no,no,0
WDM133,11/11/2015,WDM13342319,1,1,0,0,0,0,7.17E-05,27.15,25.99,2.54,no,no,no,no,0
WDM133,12/11/2015,WDM13342320,0,0,0,1,0,0.009723592,0,27.05,27.15,9.91,no,no,no,no,0
WDM133,13/11/2015,WDM13342321,0,0,1,0,0,0.083793294,0.009723592,26.81,27.05,0.254,no,no,no,no,0
WDM133,14/11/2015,WDM13342322,1,0,1,0,1,0.27148877,0.083793294,27.38,26.81,0.254,no,no,no,no,115
WDM133,15/11/2015,WDM13342323,1,0,1,0,0,0.626974749,0.27148877,24.58,27.38,4.064,no,no,no,no,0
WDM133,16/11/2015,WDM13342324,1,0,1,0,0,1.189467386,0.626974749,25.02,24.58,0,no,no,no,no,0
WDM133,17/11/2015,WDM13342325,0,0,0,0,0,1.988090854,1.189467386,25.7,25.02,0,no,no,no,no,0
WDM133,18/11/2015,WDM13342326,1,0,1,0,0,3.013427005,1.988090854,23.09,25.7,5.334,no,no,no,no,0
WDM133,19/11/2015,WDM13342327,1,0,1,1,1,4.242374362,3.013427005,25.46,23.09,0,no,no,no,no,135
WDM133,20/11/2015,WDM13342328,0,0,1,1,1,5.615271645,4.242374362,25.66,25.46,0,no,no,no,no,225
WDM133,21/11/2015,WDM13342329,0,0,0,0,0,7.064563523,5.615271645,26.54,25.66,1.524,no,no,no,no,0
WDM133,22/11/2015,WDM13342330,0,0,0,0,0,8.492017204,7.064563523,24.96,26.54,4.318,no,no,no,no,0
WDM133,23/11/2015,WDM13342331,0,0,0,1,1,9.814184907,8.492017204,24.68,24.96,0,no,no,no,no,60
WDM133,24/11/2015,WDM13342332,1,0,0,0,0,10.9594373,9.814184907,26.2,24.68,0,no,no,no,no,0
WDM133,25/11/2015,WDM13342333,1,0,1,1,1,11.08485144,10.9594373,25.97,26.2,0,no,no,no,no,275
WDM133,26/11/2015,WDM13342334,1,0,0,0,0,10.44310391,11.08485144,27.19,25.97,1.524,no,no,no,no,0
WDM133,27/11/2015,WDM13342335,1,0,0,0,0,9.060440053,10.44310391,22.42,27.19,3.302,no,no,no,no,0
WDM133,28/11/2015,WDM13342336,0,0,1,0,0,7.626340382,9.060440053,23.82,22.42,1.778,no,no,no,no,0
WDM133,29/11/2015,WDM13342337,1,0,1,1,1,6.231385455,7.626340382,24.89,23.82,6.858,no,no,no,no,145
WDM133,30/11/2015,WDM13342338,0,0,0,1,0,4.946378651,6.231385455,24.99,24.89,0,no,no,no,no,0
