Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,StopTime_Previous,Pack,Dusk,Dawn,Moonlight,Moonlight_before,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Temp_cent,Rainfall,n
96,WDF96,03/10/2008,02:30:00,8,9,03/10/2008,04/10/2012,05:30:00,03/10/2008 02:30,WDF9641186,03/10/2008 05:30,195,9035,03/10/2008 05:30,03/10/2008,05:30:00,Start,46.33333,Morning,08:45:00,03/10/2008 05:00,Loisaba,04/10/2012 05:58,04/10/2012 18:46,6.173004355,0.025679826,no,no,no,No,28.87,1.195262396,0.25,1
96,WDF96,08/01/2009,03:25:00,33,23,08/01/2009,09/01/2013,06:25:00,08/01/2009 03:25,WDF9641283,08/01/2009 06:25,185,8373,08/01/2009 06:25,08/01/2009,06:25:00,Start,45.25946,Morning,09:30:00,08/01/2009 05:45,Loisaba,09/01/2013 06:15,09/01/2013 19:06,0.026086171,11.1711323,no,no,no,Yes,28.84,1.165262396,0,1
96,WDF96,22/04/2008,02:50:00,115,172,22/04/2008,23/04/2012,05:50:00,22/04/2008 02:50,WDF9641022,22/04/2008 05:50,185,6260,22/04/2008 05:50,22/04/2008,05:50:00,Start,33.83783784,Morning,08:55:00,22/04/2008 05:25,Loisaba,23/04/2012 06:06,23/04/2012 18:56,0.12541199,0.541616685,no,no,no,No,28.81,1.135262396,2.54,1
96,WDF96,27/01/2009,03:00:00,1,0,27/01/2009,28/01/2013,06:00:00,27/01/2009 03:00,WDF9641302,27/01/2009 06:00,155,8995,27/01/2009 06:00,27/01/2009,06:00:00,Start,58.03226,Morning,08:35:00,27/01/2009 05:20,Loisaba,28/01/2013 06:21,28/01/2013 19:11,10.06839883,0.12541199,no,no,no,No,28.81,1.135262396,0,1
96,WDF96,24/09/2008,03:15:00,44,59,24/09/2008,25/09/2012,06:15:00,24/09/2008 03:15,WDF9641177,24/09/2008 06:15,235,9225,24/09/2008 06:15,24/09/2008,06:15:00,Start,39.25532,Morning,10:10:00,24/09/2008 05:45,Loisaba,25/09/2012 06:01,25/09/2012 18:49,7.302539215,9.255880702,no,no,no,No,28.8,1.125262396,6.35,1
96,WDF96,06/01/2009,02:40:00,0,1,06/01/2009,07/01/2013,05:40:00,06/01/2009 02:40,WDF9641281,06/01/2009 05:40,215,10740,06/01/2009 05:40,06/01/2009,05:40:00,Start,49.95349,Morning,09:15:00,06/01/2009 05:00,Loisaba,07/01/2013 06:14,07/01/2013 19:05,0.448294064,7.49158623,no,no,no,Yes,28.77,1.095262396,0,1
96,WDF96,07/10/2008,02:25:00,37,24,07/10/2008,08/10/2012,05:25:00,07/10/2008 02:25,WDF9641190,07/10/2008 05:25,140,8824,07/10/2008 05:25,07/10/2008,05:25:00,Start,63.02857,Morning,07:45:00,07/10/2008 04:45,Loisaba,08/10/2012 05:57,08/10/2012 18:45,1.886404563,0,no,no,no,No,28.7,1.025262396,0,1
96,WDF96,11/01/2009,03:15:00,126,142,11/01/2009,12/01/2013,06:15:00,11/01/2009 03:15,WDF9641286,11/01/2009 06:15,135,7477,11/01/2009 06:15,11/01/2009,06:15:00,Start,55.38519,Morning,08:30:00,11/01/2009 05:35,Loisaba,12/01/2013 06:16,12/01/2013 19:07,0.016177025,1.886404563,no,no,no,No,28.7,1.025262396,0.51,1
96,WDF96,19/09/2008,02:55:00,155,175,19/09/2008,20/09/2012,05:55:00,19/09/2008 02:55,WDF9641172,19/09/2008 05:55,185,10898,19/09/2008 05:55,19/09/2008,05:55:00,Start,58.90811,Morning,09:00:00,19/09/2008 05:00,Loisaba,20/09/2012 06:03,20/09/2012 18:51,1.210228067,7.345660579,no,no,no,No,28.66,0.985262396,0,1
96,WDF96,14/09/2008,02:55:00,42,61,14/09/2008,15/09/2012,05:55:00,14/09/2008 02:55,WDF9641167,14/09/2008 05:55,190,9212,14/09/2008 05:55,14/09/2008,05:55:00,Start,48.48421,Morning,09:05:00,14/09/2008 05:00,Loisaba,15/09/2012 06:04,15/09/2012 18:53,0,5.386774215,no,no,no,No,28.53,0.855262396,0,1
96,WDF96,10/10/2008,02:50:00,7,7,10/10/2008,11/10/2012,05:50:00,10/10/2008 02:50,WDF9641193,10/10/2008 05:50,195,9902,10/10/2008 05:50,10/10/2008,05:50:00,Start,50.77949,Morning,09:05:00,10/10/2008 05:20,Loisaba,11/10/2012 05:56,11/10/2012 18:44,0.301877968,0,no,no,no,No,28.53,0.855262396,2.79,1
96,WDF96,26/09/2008,02:15:00,11,17,26/09/2008,27/09/2012,05:15:00,26/09/2008 02:15,WDF9641179,26/09/2008 05:15,315,13453,26/09/2008 05:15,26/09/2008,05:15:00,Start,42.70794,Morning,10:30:00,26/09/2008 04:55,Loisaba,27/09/2012 06:00,27/09/2012 18:48,9.792835955,0.65916928,no,no,no,No,28.43,0.755262396,3.3,1
96,WDF96,29/09/2008,02:25:00,106,175,29/09/2008,30/09/2012,05:25:00,29/09/2008 02:25,WDF9641182,29/09/2008 05:25,220,11004,29/09/2008 05:25,29/09/2008,05:25:00,Start,50.01818,Morning,09:05:00,29/09/2008 04:10,Loisaba,30/09/2012 05:59,30/09/2012 18:47,10.95957888,3.550615626,no,no,no,No,28.39,0.715262396,0,1
96,WDF96,31/08/2008,03:10:00,145,185,31/08/2008,01/09/2012,06:10:00,31/08/2008 03:10,WDF9641153,31/08/2008 06:10,135,6836,31/08/2008 06:10,31/08/2008,06:10:00,Start,50.63704,Morning,08:25:00,31/08/2008 05:50,Loisaba,01/09/2012 06:09,01/09/2012 18:58,10.38102949,0.03922801,no,no,no,No,28.31,0.635262396,0,1
96,WDF96,28/09/2008,02:55:00,26,51,28/09/2008,29/09/2012,05:55:00,28/09/2008 02:55,WDF9641181,28/09/2008 05:55,170,9121,28/09/2008 05:55,28/09/2008,05:55:00,Start,53.65294,Morning,08:45:00,28/09/2008 05:10,Loisaba,29/09/2012 05:59,29/09/2012 18:47,11.15883812,0.011882677,no,no,no,No,28.27,0.595262396,0,1
96,WDF96,22/01/2009,03:10:00,1,0,22/01/2009,23/01/2013,06:10:00,22/01/2009 03:10,WDF9641297,22/01/2009 06:10,135,7236,22/01/2009 06:10,22/01/2009,06:10:00,Start,53.6,Morning,08:25:00,22/01/2009 05:50,Loisaba,23/01/2013 06:20,23/01/2013 19:10,8.433688635,11.15883812,no,no,no,No,28.27,0.595262396,0,1
96,WDF96,10/09/2008,03:50:00,76,69,10/09/2008,11/09/2012,06:50:00,10/09/2008 03:50,WDF9641163,10/09/2008 06:50,135,5789,10/09/2008 06:50,10/09/2008,06:50:00,Start,42.88148,Morning,09:05:00,10/09/2008 06:35,Loisaba,11/09/2012 06:06,11/09/2012 18:54,0.45661927,9.074540871,no,no,no,No,28.21,0.535262396,0.25,1
96,WDF96,15/11/2008,02:20:00,58,63,15/11/2008,16/11/2012,05:20:00,15/11/2008 02:20,WDF9641229,15/11/2008 05:20,205,11437,15/11/2008 05:20,15/11/2008,05:20:00,Start,55.79024,Morning,08:45:00,15/11/2008 04:55,Loisaba,16/11/2012 05:53,16/11/2012 18:43,0.385878764,0.314109184,no,no,no,Yes,28.2,0.525262396,0.25,1
96,WDF96,27/09/2008,02:50:00,129,141,27/09/2008,28/09/2012,05:50:00,27/09/2008 02:50,WDF9641180,27/09/2008 05:50,185,7410,27/09/2008 05:50,27/09/2008,05:50:00,Start,40.05405,Morning,08:55:00,27/09/2008 03:50,Loisaba,28/09/2012 06:00,28/09/2012 18:48,10.76041395,1.842985359,no,no,no,No,28.16,0.485262396,0,1
96,WDF96,13/09/2008,02:55:00,30,35,13/09/2008,14/09/2012,05:55:00,13/09/2008 02:55,WDF9641166,13/09/2008 05:55,200,9320,13/09/2008 05:55,13/09/2008,05:55:00,Start,46.6,Morning,09:15:00,13/09/2008 05:35,Loisaba,14/09/2012 06:05,14/09/2012 18:53,0.004571514,2.31474139,no,no,no,No,28.15,0.475262396,0,1
96,WDF96,18/09/2008,03:15:00,0,1,18/09/2008,19/09/2012,06:15:00,18/09/2008 03:15,WDF9641171,18/09/2008 06:15,155,5110,18/09/2008 06:15,18/09/2008,06:15:00,Start,32.96774,Morning,08:50:00,18/09/2008 05:50,Loisaba,19/09/2012 06:03,19/09/2012 18:51,0.596386375,1.87273631,no,no,no,No,28.13,0.455262396,0,1
96,WDF96,21/11/2008,02:25:00,0,1,21/11/2008,22/11/2012,05:25:00,21/11/2008 02:25,WDF9641235,21/11/2008 05:25,235,13305,21/11/2008 05:25,21/11/2008,05:25:00,Start,56.61702,Morning,09:20:00,21/11/2008 05:05,Loisaba,22/11/2012 05:54,22/11/2012 18:45,5.779654504,5.986952887,no,no,no,Yes,28.08,0.405262396,0,1
96,WDF96,30/10/2008,02:50:00,13,11,30/10/2008,31/10/2012,05:50:00,30/10/2008 02:50,WDF9641213,30/10/2008 05:50,205,10518,30/10/2008 05:50,30/10/2008,05:50:00,Start,51.30732,Morning,09:15:00,30/10/2008 05:20,Loisaba,31/10/2012 05:52,31/10/2012 18:41,9.540575341,0.401706181,yes,no,yes,Yes,28.06,0.385262396,0,1
96,WDF96,05/10/2008,03:00:00,29,36,05/10/2008,06/10/2012,06:00:00,05/10/2008 03:00,WDF9641188,05/10/2008 06:00,130,3804,05/10/2008 06:00,05/10/2008,06:00:00,Start,29.26154,Morning,08:10:00,05/10/2008 04:45,Loisaba,06/10/2012 05:57,06/10/2012 18:45,3.784595774,0.062769638,no,no,no,No,28.03,0.355262396,0,1
96,WDF96,01/01/2009,02:10:00,7,10,01/01/2009,02/01/2013,05:10:00,01/01/2009 02:10,WDF9641276,01/01/2009 05:10,190,5819,01/01/2009 05:10,01/01/2009,05:10:00,Start,30.62632,Morning,08:20:00,01/01/2009 04:50,Loisaba,02/01/2013 06:12,02/01/2013 19:03,5.075723815,3.784595774,no,no,no,Yes,28.03,0.355262396,0,1
96,WDF96,26/12/2008,03:00:00,1,0,26/12/2008,27/12/2012,06:00:00,26/12/2008 03:00,WDF9641270,26/12/2008 06:00,95,2319,26/12/2008 06:00,26/12/2008,06:00:00,Start,24.41053,Morning,07:35:00,26/12/2008 04:45,Loisaba,27/12/2012 06:09,27/12/2012 19:00,11.14178549,9.339793444,no,no,no,Yes,27.97,0.295262396,0,1
96,WDF96,09/01/2009,03:25:00,5,4,09/01/2009,10/01/2013,06:25:00,09/01/2009 03:25,WDF9641284,09/01/2009 06:25,185,6557,09/01/2009 06:25,09/01/2009,06:25:00,Start,35.44324,Morning,09:30:00,09/01/2009 05:45,Loisaba,10/01/2013 06:15,10/01/2013 19:06,0.000420172,0.006501436,no,no,no,Yes,27.96,0.285262396,0,1
96,WDF96,25/01/2009,02:40:00,27,27,25/01/2009,26/01/2013,05:40:00,25/01/2009 02:40,WDF9641300,25/01/2009 05:40,195,6546,25/01/2009 05:40,25/01/2009,05:40:00,Start,33.56923,Morning,08:55:00,25/01/2009 03:50,Loisaba,26/01/2013 06:21,26/01/2013 19:11,11.14491142,1.293184684,no,no,no,No,27.93,0.255262396,0,1
96,WDF96,11/10/2008,03:10:00,56,93,11/10/2008,12/10/2012,06:10:00,11/10/2008 03:10,WDF9641194,11/10/2008 06:10,175,9949,11/10/2008 06:10,11/10/2008,06:10:00,Start,56.85143,Morning,09:05:00,11/10/2008 05:45,Loisaba,12/10/2012 05:55,12/10/2012 18:44,0.099450426,0.820120976,no,no,no,No,27.89,0.215262396,2.29,1
96,WDF96,16/09/2008,02:40:00,83,107,16/09/2008,17/09/2012,05:40:00,16/09/2008 02:40,WDF9641169,16/09/2008 05:40,170,9067,16/09/2008 05:40,16/09/2008,05:40:00,Start,53.33529,Morning,08:30:00,16/09/2008 04:30,Loisaba,17/09/2012 06:04,17/09/2012 18:52,0.050018707,1.055726481,no,no,no,No,27.88,0.205262396,0,1
96,WDF96,11/09/2008,02:55:00,74,95,11/09/2008,12/09/2012,05:55:00,11/09/2008 02:55,WDF9641164,11/09/2008 05:55,240,9298,11/09/2008 05:55,11/09/2008,05:55:00,Start,38.74167,Morning,09:55:00,11/09/2008 03:40,Loisaba,12/09/2012 06:05,12/09/2012 18:54,0.188341415,0,no,no,no,No,27.84,0.165262396,3.56,1
96,WDF96,25/11/2008,02:25:00,26,29,25/11/2008,26/11/2012,05:25:00,25/11/2008 02:25,WDF9641239,25/11/2008 05:25,235,13038,25/11/2008 05:25,25/11/2008,05:25:00,Start,55.48085,Morning,09:20:00,25/11/2008 04:55,Loisaba,26/11/2012 05:56,26/11/2012 18:46,10.35032238,0.043497277,yes,no,yes,Yes,27.83,0.155262396,6.6,1
96,WDF96,09/06/2008,03:55:00,94,122,09/06/2008,10/06/2012,06:55:00,09/06/2008 03:55,WDF9641070,09/06/2008 06:55,170,8033,09/06/2008 06:55,09/06/2008,06:55:00,Start,47.25294118,Morning,09:45:00,09/06/2008 05:35,Loisaba,10/06/2012 06:06,10/06/2012 18:59,3.040232039,0.091829589,no,no,no,No,27.78,0.105262396,0,1
96,WDF96,06/08/2008,03:40:00,0,2,06/08/2008,07/08/2012,06:40:00,06/08/2008 03:40,WDF9641128,06/08/2008 06:40,180,7130,06/08/2008 06:40,06/08/2008,06:40:00,Start,39.61111,Morning,09:40:00,06/08/2008 06:10,Loisaba,07/08/2012 06:14,07/08/2012 19:04,4.602907029,3.040232039,no,no,no,No,27.78,0.105262396,0,1
96,WDF96,09/09/2008,03:05:00,17,16,09/09/2008,10/09/2012,06:05:00,09/09/2008 03:05,WDF9641162,09/09/2008 06:05,170,9105,09/09/2008 06:05,09/09/2008,06:05:00,Start,53.55882,Morning,08:55:00,09/09/2008 05:50,Loisaba,10/09/2012 06:06,10/09/2012 18:54,0.878419563,4.602907029,no,no,no,No,27.78,0.105262396,0,1
96,WDF96,17/09/2008,02:55:00,102,127,17/09/2008,18/09/2012,05:55:00,17/09/2008 02:55,WDF9641170,17/09/2008 05:55,195,8720,17/09/2008 05:55,17/09/2008,05:55:00,Start,44.71795,Morning,09:10:00,17/09/2008 05:10,Loisaba,18/09/2012 06:03,18/09/2012 18:51,0.228188072,0.878419563,no,no,no,No,27.78,0.105262396,0,1
96,WDF96,27/11/2008,02:50:00,100,138,27/11/2008,28/11/2012,05:50:00,27/11/2008 02:50,WDF9641241,27/11/2008 05:50,230,14847,27/11/2008 05:50,27/11/2008,05:50:00,Start,64.55217,Morning,09:40:00,27/11/2008 04:20,Loisaba,28/11/2012 05:56,28/11/2012 18:47,11.07859124,0.062389229,no,no,no,Yes,27.77,0.095262396,0,1
96,WDF96,01/09/2008,03:05:00,82,97,01/09/2008,02/09/2012,06:05:00,01/09/2008 03:05,WDF9641154,01/09/2008 06:05,230,8389,01/09/2008 06:05,01/09/2008,06:05:00,Start,36.47391,Morning,09:55:00,01/09/2008 05:25,Loisaba,02/09/2012 06:09,02/09/2012 18:57,9.189573067,1.45831253,no,no,no,No,27.75,0.075262396,0,1
96,WDF96,20/11/2008,02:25:00,3,6,20/11/2008,21/11/2012,05:25:00,20/11/2008 02:25,WDF9641234,20/11/2008 05:25,215,13794,20/11/2008 05:25,20/11/2008,05:25:00,Start,64.15814,Morning,09:00:00,20/11/2008 04:25,Loisaba,21/11/2012 05:54,21/11/2012 18:44,4.585748132,0.024583107,no,no,no,Yes,27.73,0.055262396,8.13,1
96,WDF96,05/01/2009,03:15:00,130,160,05/01/2009,06/01/2013,06:15:00,05/01/2009 03:15,WDF9641280,05/01/2009 06:15,135,6546,05/01/2009 06:15,05/01/2009,06:15:00,Start,48.48889,Morning,08:30:00,05/01/2009 05:25,Loisaba,06/01/2013 06:13,06/01/2013 19:04,0.964330786,2.659088966,yes,no,yes,Yes,27.66,-0.014737604,0,1
96,WDF96,02/01/2009,03:05:00,63,47,02/01/2009,03/01/2013,06:05:00,02/01/2009 03:05,WDF9641277,02/01/2009 06:05,185,10743,02/01/2009 06:05,02/01/2009,06:05:00,Start,58.07027,Morning,09:10:00,02/01/2009 05:15,Loisaba,03/01/2013 06:12,03/01/2013 19:03,3.810913554,8.541482081,yes,no,yes,Yes,27.63,-0.044737604,0,1
96,WDF96,21/01/2009,03:05:00,13,11,21/01/2009,22/01/2013,06:05:00,21/01/2009 03:05,WDF9641296,21/01/2009 06:05,130,6834,21/01/2009 06:05,21/01/2009,06:05:00,Start,52.56923,Morning,08:15:00,21/01/2009 05:45,Loisaba,22/01/2013 06:20,22/01/2013 19:10,7.2466101,2.74938677,no,no,no,No,27.59,-0.084737604,0,1
96,WDF96,04/09/2008,03:35:00,48,61,04/09/2008,05/09/2012,06:35:00,04/09/2008 03:35,WDF9641157,04/09/2008 06:35,110,6435,04/09/2008 06:35,04/09/2008,06:35:00,Start,58.5,Morning,08:25:00,04/09/2008 05:30,Loisaba,05/09/2012 06:08,05/09/2012 18:56,5.403435515,0.601384053,no,no,no,No,27.58,-0.094737604,0,1
96,WDF96,23/10/2008,02:55:00,71,77,23/10/2008,24/10/2012,05:55:00,23/10/2008 02:55,WDF9641206,23/10/2008 05:55,150,8056,23/10/2008 05:55,23/10/2008,05:55:00,Start,53.70667,Morning,08:25:00,23/10/2008 03:30,Loisaba,24/10/2012 05:53,24/10/2012 18:42,6.674198675,0.63243187,no,no,no,Yes,27.56,-0.114737604,0,1
96,WDF96,08/11/2008,03:00:00,95,139,08/11/2008,09/11/2012,06:00:00,08/11/2008 03:00,WDF9641222,08/11/2008 06:00,255,12429,08/11/2008 06:00,08/11/2008,06:00:00,Start,48.74118,Morning,10:15:00,08/11/2008 05:25,Loisaba,09/11/2012 05:52,09/11/2012 18:42,0.46164977,8.916007609,no,no,no,Yes,27.49,-0.184737604,0,1
96,WDF96,20/01/2009,02:45:00,0,1,20/01/2009,21/01/2013,05:45:00,20/01/2009 02:45,WDF9641295,20/01/2009 05:45,195,8514,20/01/2009 05:45,20/01/2009,05:45:00,Start,43.66154,Morning,09:00:00,20/01/2009 05:25,Loisaba,21/01/2013 06:19,21/01/2013 19:09,6.044699557,0.46164977,no,no,no,No,27.49,-0.184737604,0,1
96,WDF96,31/10/2008,02:40:00,49,78,31/10/2008,01/11/2012,05:40:00,31/10/2008 02:40,WDF9641214,31/10/2008 05:40,240,14364,31/10/2008 05:40,31/10/2008,05:40:00,Start,59.85,Morning,09:40:00,31/10/2008 04:55,Loisaba,01/11/2012 05:52,01/11/2012 18:41,8.295513114,0.001649277,no,no,no,Yes,27.46,-0.214737604,0,1
96,WDF96,05/08/2008,03:05:00,65,87,05/08/2008,06/08/2012,06:05:00,05/08/2008 03:05,WDF9641127,05/08/2008 06:05,185,8774,05/08/2008 06:05,05/08/2008,06:05:00,Start,47.42703,Morning,09:10:00,05/08/2008 05:50,Loisaba,06/08/2012 06:14,06/08/2012 19:04,5.797434086,8.295513114,no,no,no,No,27.45,-0.224737604,0,1
96,WDF96,26/04/2008,02:25:00,0,2,26/04/2008,27/04/2012,05:25:00,26/04/2008 02:25,WDF9641026,26/04/2008 05:25,265,7338,26/04/2008 05:25,26/04/2008,05:25:00,Start,27.69056604,Morning,09:50:00,26/04/2008 05:10,Loisaba,27/04/2012 06:06,27/04/2012 18:56,1.974619916,0.198443753,no,no,no,No,27.43,-0.244737604,7.37,1
96,WDF96,31/01/2009,03:35:00,115,75,31/01/2009,01/02/2013,06:35:00,31/01/2009 03:35,WDF9641306,31/01/2009 06:35,250,9494,31/01/2009 06:35,31/01/2009,06:35:00,Start,37.976,Morning,10:45:00,31/01/2009 06:05,Loisaba,01/02/2013 06:22,01/02/2013 19:12,4.547319822,1.974619916,no,no,no,No,27.43,-0.244737604,0,1
96,WDF96,22/08/2008,03:20:00,17,18,22/08/2008,23/08/2012,06:20:00,22/08/2008 03:20,WDF9641144,22/08/2008 06:20,190,8528,22/08/2008 06:20,22/08/2008,06:20:00,Start,44.88421,Morning,09:30:00,22/08/2008 05:30,Loisaba,23/08/2012 06:11,23/08/2012 19:01,2.261111929,0.302451216,no,no,no,No,27.38,-0.294737604,0,1
96,WDF96,15/09/2008,03:05:00,41,53,15/09/2008,16/09/2012,06:05:00,15/09/2008 03:05,WDF9641168,15/09/2008 06:05,210,10175,15/09/2008 06:05,15/09/2008,06:05:00,Start,48.45238,Morning,09:35:00,15/09/2008 03:30,Loisaba,16/09/2012 06:04,16/09/2012 18:52,0,2.669433576,no,no,no,No,27.34,-0.334737604,0,1
96,WDF96,06/11/2008,02:40:00,46,64,06/11/2008,07/11/2012,05:40:00,06/11/2008 02:40,WDF9641220,06/11/2008 05:40,190,10529,06/11/2008 05:40,06/11/2008,05:40:00,Start,55.41579,Morning,08:50:00,06/11/2008 05:25,Loisaba,07/11/2012 05:52,07/11/2012 18:42,1.568964948,5.991510437,no,no,no,Yes,27.29,-0.384737604,0,1
96,WDF96,12/12/2008,02:40:00,22,19,12/12/2008,13/12/2012,05:40:00,12/12/2008 02:40,WDF9641256,12/12/2008 05:40,185,6402,12/12/2008 05:40,12/12/2008,05:40:00,Start,34.60541,Morning,08:45:00,12/12/2008 04:25,Loisaba,13/12/2012 06:02,13/12/2012 18:53,0,0,no,no,no,Yes,27.23,-0.444737604,0,1
96,WDF96,09/08/2008,03:30:00,90,123,09/08/2008,10/08/2012,06:30:00,09/08/2008 03:30,WDF9641131,09/08/2008 06:30,160,8769,09/08/2008 06:30,09/08/2008,06:30:00,Start,54.80625,Morning,09:10:00,09/08/2008 04:50,Loisaba,10/08/2012 06:13,10/08/2012 19:04,1.752914924,1.437172028,no,no,no,No,27.22,-0.454737604,0.76,1
96,WDF96,14/01/2009,03:05:00,74,95,14/01/2009,15/01/2013,06:05:00,14/01/2009 03:05,WDF9641289,14/01/2009 06:05,220,11314,14/01/2009 06:05,14/01/2009,06:05:00,Start,51.42727,Morning,09:45:00,14/01/2009 04:45,Loisaba,15/01/2013 06:17,15/01/2013 19:08,0.737528426,1.752914924,no,no,no,No,27.22,-0.454737604,0,1
96,WDF96,16/05/2008,03:00:00,108,161,16/05/2008,17/05/2012,06:00:00,16/05/2008 03:00,WDF9641046,16/05/2008 06:00,160,5429,16/05/2008 06:00,16/05/2008,06:00:00,Start,33.93125,Morning,08:40:00,16/05/2008 05:25,Loisaba,17/05/2012 06:04,17/05/2012 18:56,0.09830733,0.003505119,no,no,no,No,27.18,-0.494737604,2.29,1
96,WDF96,15/10/2008,02:50:00,124,157,15/10/2008,16/10/2012,05:50:00,15/10/2008 02:50,WDF9641198,15/10/2008 05:50,130,8366,15/10/2008 05:50,15/10/2008,05:50:00,Start,64.35385,Morning,08:00:00,15/10/2008 04:00,Loisaba,16/10/2012 05:54,16/10/2012 18:43,0.02583296,0.996742361,no,no,no,Yes,27.16,-0.514737604,0.25,1
96,WDF96,17/10/2008,02:40:00,5,6,17/10/2008,18/10/2012,05:40:00,17/10/2008 02:40,WDF9641200,17/10/2008 05:40,270,11323,17/10/2008 05:40,17/10/2008,05:40:00,Start,41.93704,Morning,10:10:00,17/10/2008 04:50,Loisaba,18/10/2012 05:54,18/10/2012 18:42,0.500870061,0.003496292,no,no,no,Yes,27.15,-0.524737604,0,1
96,WDF96,22/07/2008,03:15:00,2,0,22/07/2008,23/07/2012,06:15:00,22/07/2008 03:15,WDF9641113,22/07/2008 06:15,270,9352,22/07/2008 06:15,22/07/2008,06:15:00,Start,34.63703704,Morning,10:45:00,22/07/2008 04:50,Loisaba,23/07/2012 06:14,23/07/2012 19:05,0.906598822,8.004451878,no,no,no,No,27.13,-0.544737604,0,1
96,WDF96,18/10/2008,03:05:00,19,24,18/10/2008,19/10/2012,06:05:00,18/10/2008 03:05,WDF9641201,18/10/2008 06:05,160,10417,18/10/2008 06:05,18/10/2008,06:05:00,Start,65.10625,Morning,08:45:00,18/10/2008 05:40,Loisaba,19/10/2012 05:54,19/10/2012 18:42,1.065875831,2.089889205,no,no,no,Yes,27.12,-0.554737604,1.52,1
96,WDF96,17/05/2008,03:35:00,2,3,17/05/2008,18/05/2012,06:35:00,17/05/2008 03:35,WDF9641047,17/05/2008 06:35,145,5415,17/05/2008 06:35,17/05/2008,06:35:00,Start,37.34482759,Morning,09:00:00,17/05/2008 06:20,Loisaba,18/05/2012 06:04,18/05/2012 18:56,0.021138024,2.495791958,no,no,no,No,27.11,-0.564737604,2.29,1
96,WDF96,01/08/2008,03:40:00,81,104,01/08/2008,02/08/2012,06:40:00,01/08/2008 03:40,WDF9641123,01/08/2008 06:40,90,4411,01/08/2008 06:40,01/08/2008,06:40:00,Start,49.01111,Morning,08:10:00,01/08/2008 04:55,Loisaba,02/08/2012 06:14,02/08/2012 19:05,10.84534515,0.021138024,no,no,no,No,27.11,-0.564737604,0,1
96,WDF96,11/12/2008,02:40:00,3,4,11/12/2008,12/12/2012,05:40:00,11/12/2008 02:40,WDF9641255,11/12/2008 05:40,240,16996,11/12/2008 05:40,11/12/2008,05:40:00,Start,70.81667,Morning,09:40:00,11/12/2008 04:50,Loisaba,12/12/2012 06:02,12/12/2012 18:53,0,3.847498456,no,no,no,Yes,27.06,-0.614737604,0,1
96,WDF96,07/11/2008,02:55:00,89,129,07/11/2008,08/11/2012,05:55:00,07/11/2008 02:55,WDF9641221,07/11/2008 05:55,210,10686,07/11/2008 05:55,07/11/2008,05:55:00,Start,50.88571,Morning,09:25:00,07/11/2008 05:10,Loisaba,08/11/2012 05:52,08/11/2012 18:42,0.925384784,2.568171934,no,no,no,Yes,27.03,-0.644737604,0,1
96,WDF96,22/05/2008,03:35:00,85,106,22/05/2008,23/05/2012,06:35:00,22/05/2008 03:35,WDF9641052,22/05/2008 06:35,190,10530,22/05/2008 06:35,22/05/2008,06:35:00,Start,55.42105263,Morning,09:45:00,22/05/2008 05:50,Loisaba,23/05/2012 06:04,23/05/2012 18:56,0.195522909,4.205059675,no,no,no,No,27,-0.674737604,0.76,1
96,WDF96,31/05/2008,03:35:00,89,116,31/05/2008,01/06/2012,06:35:00,31/05/2008 03:35,WDF9641061,31/05/2008 06:35,155,7866,31/05/2008 06:35,31/05/2008,06:35:00,Start,50.7483871,Morning,09:10:00,31/05/2008 06:10,Loisaba,01/06/2012 06:05,01/06/2012 18:58,8.84691737,0.195522909,no,no,no,No,27,-0.674737604,0,1
96,WDF96,02/09/2008,03:30:00,24,15,02/09/2008,03/09/2012,06:30:00,02/09/2008 03:30,WDF9641155,02/09/2008 06:30,145,6540,02/09/2008 06:30,02/09/2008,06:30:00,Start,45.10345,Morning,08:55:00,02/09/2008 05:40,Loisaba,03/09/2012 06:08,03/09/2012 18:57,7.918897343,8.84691737,no,no,no,No,26.99,-0.684737604,3.81,1
96,WDF96,25/10/2008,02:50:00,6,13,25/10/2008,26/10/2012,05:50:00,25/10/2008 02:50,WDF9641208,25/10/2008 05:50,235,14301,25/10/2008 05:50,25/10/2008,05:50:00,Start,60.85532,Morning,09:45:00,25/10/2008 04:10,Loisaba,26/10/2012 05:53,26/10/2012 18:41,9.110682487,7.003567743,yes,no,yes,Yes,26.98,-0.694737604,1.78,1
96,WDF96,11/08/2008,03:35:00,39,40,11/08/2008,12/08/2012,06:35:00,11/08/2008 03:35,WDF9641133,11/08/2008 06:35,175,8806,11/08/2008 06:35,11/08/2008,06:35:00,Start,50.32,Morning,09:30:00,11/08/2008 06:10,Loisaba,12/08/2012 06:13,12/08/2012 19:03,0.618264096,3.496248867,no,no,no,No,26.96,-0.714737604,0,1
96,WDF96,03/09/2008,02:30:00,2,0,03/09/2008,04/09/2012,05:30:00,03/09/2008 02:30,WDF9641156,03/09/2008 05:30,190,6247,03/09/2008 05:30,03/09/2008,05:30:00,Start,32.87895,Morning,08:40:00,03/09/2008 05:00,Loisaba,04/09/2012 06:08,04/09/2012 18:57,6.648323762,9.477296921,no,no,no,No,26.95,-0.724737604,0.25,1
